股票代码,股票名称,综合分
605016,百龙创园,70.31
600269,赣粤高速,69.78
002838,道恩股份,69.57
603262,技源集团,69.55
600029,南方航空,68.98
600530,交大昂立,68.88
000793,*ST华闻,68.71
000404,长虹华意,68.66
002233,塔牌集团,68.48
600035,楚天高速,68.4
000521,长虹美菱,68.37
603194,中力股份,68.24
600930,华电新能,68.19
600115,中国东航,67.99
600282,南钢股份,67.97
601021,春秋航空,67.97
601868,中国能建,67.9
603668,天马科技,67.9
000422,湖北宜化,67.78
603271,永杰新材,67.77
600285,羚锐制药,67.7
603606,东方电缆,67.69
002206,海 利 得,67.68
603299,苏盐井神,67.63
601669,中国电建,67.58
601111,中国国航,67.58
603856,东宏股份,67.55
601985,中国核电,67.49
000012,南  玻Ａ,67.44
002001,新 和 成,67.41
688036,传音控股,67.41
002011,盾安环境,67.4
001289,龙源电力,67.31
000629,钒钛股份,67.22
603111,康尼机电,67.21
600688,上海石化,67.2
002034,旺能环境,67.17
603418,友升股份,66.99
601127,赛力斯,66.98
002039,黔源电力,66.97
