股票代码,股票名称,综合分
002542,*ST中岩,92.68
000818,航锦科技,87.81
600608,,85.34
300081,ST恒信,84.26
603301,振德医疗,65.86
000004,,64.97
002923,润都股份,61.33
301395,仁信新材,57.12
000048,京基智农,55.58
002575,群兴玩具,53.4
301595,太力科技,49.88
002598,ST章鼓,48.65
001965,招商公路,47.17
600054,黄山旅游,46.59
002207,*ST准油,46.51
688516,奥特维,45.82
002836,新宏泽,45.48
600803,新奥股份,44.99
002959,小熊电器,44.92
600177,雅戈尔,44.33
605286,同力天启,44.29
600566,济川药业,41.45
300772,运达股份,41.31
603939,益丰药房,41.07
600132,重庆啤酒,41.05
601018,宁波港,39.98
601229,上海银行,39.91
600886,国投电力,39.89
603816,顾家家居,39.86
600025,华能水电,39.62
601009,南京银行,39.27
002267,陕天然气,38.76
001872,招商港口,38.58
600900,长江电力,38.48
000711,ST京蓝,38.15
002893,京能热力,37.98
600238,*ST椰岛,37.65
