股票代码,股票名称,综合分
603167,渤海轮渡,75.01
000828,东莞控股,74.17
601985,中国核电,73.33
603213,镇洋发展,73.23
603310,巍华新材,73.19
600905,三峡能源,73.18
600917,重庆燃气,73.13
000538,云南白药,72.99
600332,白云山,72.97
600023,浙能电力,72.9
601901,方正证券,72.79
600018,上港集团,72.77
601456,国联民生,72.7
601607,上海医药,72.69
601186,中国铁建,72.68
600874,创业环保,72.61
601377,兴业证券,72.57
601169,北京银行,72.53
002884,凌霄泵业,72.37
000900,现代投资,72.27
600548,深高速,72.18
600004,白云机场,72.15
600079,ST人福,72.09
600704,物产中大,72.04
600511,国药股份,72.03
000166,申万宏源,72.01
601158,重庆水务,71.94
001213,中铁特货,71.92
000793,*ST华闻,71.89
600177,雅戈尔,71.75
600283,钱江水利,71.72
600582,天地科技,71.66
601018,宁波港,71.66
600054,黄山旅游,71.6
600925,苏能股份,71.59
688538,和辉光电,71.57
600025,华能水电,71.52
600030,中信证券,71.52
601990,南京证券,71.51
600535,天士力,71.36
