股票代码,股票名称,综合分
600598,北大荒,100.0
600930,华电新能,100.0
603317,天味食品,100.0
000895,双汇发展,100.0
600004,白云机场,100.0
600208,衢州发展,100.0
603008,ST喜临门,100.0
603357,设计总院,99.63
300478,杭州高新,99.41
603001,奥康国际,99.08
605005,合兴股份,98.08
603766,隆鑫通用,97.92
603159,上海亚虹,97.91
002227,*ST特迅,97.39
603202,天有为,96.86
603409,汇通控股,96.75
603580,艾艾精工,96.64
300137,先河环保,96.18
002598,ST章鼓,95.33
603683,晶华新材,95.14
600581,*ST八钢,95.1
600725,云维股份,94.06
000669,ST金鸿,94.04
002342,巨力索具,93.8
002221,东华能源,93.23
002620,*ST瑞和,92.98
600449,宁夏建材,92.86
600026,中远海能,92.77
603030,全筑股份,92.08
000592,平潭发展,91.85
300290,ST荣科,91.79
600790,轻纺城,91.68
600901,江苏金租,91.56
002789,*ST建艺,91.17
001311,多利科技,91.16
688636,智明达,91.12
688765,禾元生物,90.96
300081,ST恒信,90.69
300308,中际旭创,90.56
603601,再升科技,90.51
