板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
教育,3,3,0,59,12,3.8,9.8,NEW
石油石化,2,0,0,0,1,0.0,4.0,NEW
军工,1,0,0,0,2,0.0,2.0,+0.0
农业,1,0,0,0,2,0.0,2.0,NEW
消费,1,0,0,0,1,0.0,2.0,NEW
