股票代码,股票名称,建议买入价
600323,,29.09
600012,,15.6
002461,,8.43
002223,,25.28
001965,,9.3
600642,,8.37
601156,,18.17
000975,,24.96
002430,,22.97
600887,,25.66
600741,,15.0
