股票代码,股票名称,综合分
605100,华丰股份,94.98
300850,新强联,94.2
603322,超讯科技,91.64
001309,德明利,83.79
301046,能辉科技,82.95
603843,*ST正平,77.66
688220,翱捷科技,74.96
000752,*ST西发,67.27
301565,中仑新材,66.71
301563,云汉芯城,66.12
603226,菲林格尔,64.79
002789,*ST建艺,63.41
001301,尚太科技,63.22
000712,锦龙股份,59.11
002598,ST章鼓,58.45
688691,灿芯股份,56.85
002785,万里石,55.93
603175,超颖电子,55.77
688521,芯原股份,53.9
002289,宇顺电子,53.62
300225,金力泰,51.95
603958,哈森股份,51.24
603638,艾迪精密,51.14
301138,华研精机,50.67
603928,兴业股份,49.94
000504,南华生物,49.77
600624,ST复华,48.36
688484,南芯科技,47.28
301150,中一科技,47.14
688519,南亚新材,47.06
688131,皓元医药,46.98
688428,诺诚健华,46.1
301176,逸豪新材,46.08
301366,一博科技,44.94
688550,瑞联新材,44.92
601800,中国交建,44.68
603755,日辰股份,43.0
603887,城地香江,42.9
688411,海博思创,42.64
603636,南威软件,42.15
