code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
603065,2026-06-26,2026-06-26,20.631,21.828,100,5.8,take_band
600397,2026-06-26,2026-06-29,25.425,27.473,100,8.05,take_pct
600667,2026-06-26,2026-06-29,26.262,28.911,100,10.09,take_band
000048,2026-06-26,2026-06-30,22.803,19.071,100,-16.37,stop_hard
600226,2026-06-26,2026-06-30,11.021,9.358,200,-15.08,stop_hard
001696,2026-06-26,2026-06-30,25.285,21.429,100,-15.25,stop_hard
002167,2026-06-26,2026-06-30,21.802,18.513,100,-15.09,stop_hard
002515,2026-06-26,2026-07-03,11.592,9.79,200,-15.54,stop_hard
000608,2026-06-26,2026-07-06,6.847,6.014,500,-12.16,max_hold
600919,2026-06-26,2026-07-06,10.965,11.158,200,1.76,max_hold
601229,2026-06-26,2026-07-06,8.939,9.041,200,1.14,max_hold
601328,2026-06-26,2026-07-06,6.438,6.465,300,0.41,max_hold
601985,2026-06-26,2026-07-06,9.059,8.851,200,-2.3,max_hold
601699,2026-06-26,2026-07-06,15.614,15.135,100,-3.07,max_hold
