股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600060,XD海信视,2,Boll/Theme,71.1,16.8,20.25,5.0,6075.0,14.228549344611892,9.532659611049064,16.21699216667543,12.874825888862247,0.12,15.0
300192,科德教育,1,CCTV,41.2,16.8,15.5,5.0,6200.0,15.5,9.166063302501744,17.62393669749826,13.395000000000001,0.12,10.2
600985,淮北矿业,2,Boll/Theme,40.0,16.8,12.28,5.0,6140.0,13.08,12.050403019911663,13.351596980088338,12.701,0.079,-14.0
600118,中国卫星,1,CCTV,39.3,16.8,39.562109056923575,5.0,7912.0,39.562109056923575,25.855225068108492,37.11280178909186,31.48401342860018,0.0885,7.8
601288,农业银行,1,CCTV,38.3,16.8,6.78,5.0,5424.0,6.78,6.2759772511816045,7.087022748818395,6.6815,0.04,10.5
601606,长城军工,1,CCTV,35.0,16.8,69.16,5.0,6916.0,69.16,45.31984771744559,73.4011522825544,59.3605,0.12,15.0
688588,凌志软件,1,CCTV,33.4,16.8,20.32,5.0,6096.0,20.32,13.747114163846552,19.756885836153444,16.752,0.0871,13.4
600967,内蒙一机,1,Boll,31.0,16.8,21.86,5.0,6558.0,25.48,21.86152995857433,28.06847004142567,24.965,0.12,11.0
603215,比依股份,1,Theme,24.6,16.8,21.59,3.7,4318.0,21.59,17.240059102170427,21.78594089782957,19.512999999999998,0.04,-0.5
600031,三一重工,1,Boll,22.6,16.8,19.44,3.0,3888.0,20.52,19.000202856841142,20.729797143158855,19.865,0.0671,-4.2
002206,海 利 得,1,Boll,9.4,16.8,5.61,0.0,561.0,6.1,5.609217019056464,6.432782980943536,6.021,0.0578,-10.6
