num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
19,100000.0,100122.53,0.12,-0.8,63.2,1.88,4.54,-3.13,2.9,0.14,"boll,cctv,theme",forward,20251121,20260912,2025-11-21,2025-11-21,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.71,1.36,0,0.71,29,1,15,2025-11-21,2025-12-03,1.74,1.23,-1.11
