股票代码,股票名称,综合分
600287,苏豪时尚,75.54
002247,聚力文化,75.04
600609,金杯汽车,74.89
300032,金龙机电,74.86
002495,佳隆股份,74.6
600751,海航科技,74.59
600099,林海股份,74.47
000708,中信特钢,74.29
600320,振华重工,74.17
600051,宁波联合,74.05
600853,龙建股份,73.76
603908,牧高笛,73.69
600248,XD陕建股,73.6
002817,黄山胶囊,73.57
002381,双箭股份,73.48
600455,博通股份,73.48
000570,苏常柴Ａ,73.43
301519,舜禹股份,73.43
600926,杭州银行,73.42
002097,山河智能,73.4
002526,山东矿机,73.19
000709,河钢股份,73.17
300512,中亚股份,73.13
000548,湖南投资,73.05
000927,中国铁物,72.93
600919,江苏银行,72.92
601866,中远海发,72.88
300098,高新兴,72.88
000156,华数传媒,72.83
600502,安徽建工,72.73
002105,信隆健康,72.73
600386,北巴传媒,72.66
603810,丰山集团,72.58
603018,华设集团,72.58
600626,XD申达股,72.57
600655,豫园股份,72.54
600038,中直股份,72.51
300230,永利股份,72.42
603982,泉峰汽车,72.37
300800,力合科技,72.37
