股票代码,股票名称,建议买入价
600256,广汇能源,5.9
002159,三特索道,14.9
601898,中煤能源,15.58
601083,锦江航运,10.97
001286,陕西能源,10.92
600801,华新建材,18.3
002746,仙坛股份,5.93
600508,上海能源,9.04
002262,恩华药业,20.02
000983,山西焦煤,6.23
600315,上海家化,17.88
600219,南山铝业,4.93
000729,燕京啤酒,11.92
600031,三一重工,18.6
600900,长江电力,25.82
601156,东航物流,14.82
600188,兖矿能源,19.46
