股票代码,股票名称,建议买入价
600483,,10.18
600956,,6.89
600585,,17.15
600461,,8.74
002372,,8.25
603013,,16.02
002223,,25.63
600887,,24.95
600012,,15.22
002299,,15.88
600559,,11.46
002078,,13.59
000807,,25.31
603238,,11.45
002003,,9.97
600323,,28.86
000581,,17.09
000921,,24.78
600801,,21.38
