code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600900,2026-06-11,2026-06-12,26.947,27.463,100,1.91,take_band
600332,2026-06-11,2026-06-12,20.661,20.919,100,1.25,trend_break
600704,2026-06-11,2026-06-12,4.575,4.645,600,1.55,trend_break
600592,2026-06-11,2026-06-12,17.673,15.829,100,-10.43,stop_hard
605208,2026-06-11,2026-06-12,15.035,15.664,100,4.19,take_partial_final
600036,2026-06-11,2026-06-16,37.928,37.502,100,-1.12,trend_break
601658,2026-06-11,2026-06-16,4.98,4.94,500,-0.8,trend_break
300854,2026-06-11,2026-06-16,33.634,29.568,100,-12.09,stop_hard
601818,2026-06-11,2026-06-17,3.103,3.077,800,-0.84,trend_break
601328,2026-06-11,2026-06-18,6.778,6.501,300,-4.1,stop_hard
600919,2026-06-11,2026-06-18,11.518,11.047,200,-4.1,stop_hard
601916,2026-06-11,2026-06-18,2.972,2.85,900,-4.1,stop_hard
