code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
002667,2026-09-15,2026-09-16,18.398,19.73,100,7.24,take_partial
603042,2026-09-15,2026-09-16,15.716,17.143,100,9.08,take_partial
600038,2026-09-15,2026-09-16,27.327,26.923,200,-1.48,trend_break
600030,2026-09-15,2026-09-16,26.637,26.424,200,-0.8,trend_break
002667,2026-09-15,2026-09-16,18.398,19.73,200,7.24,take_pct
600887,2026-09-15,2026-09-16,26.887,26.074,300,-3.02,trend_break
600706,2026-09-15,2026-09-16,8.108,7.942,1100,-2.05,trend_break
603042,2026-09-15,2026-09-16,15.716,17.143,400,9.08,take_pct
600941,2026-09-15,2026-09-16,98.258,96.843,100,-1.44,trend_break
600989,2026-09-15,2026-09-17,23.924,23.207,200,-3.0,trend_break
600900,2026-09-15,2026-09-18,28.659,28.242,300,-1.45,trend_break
