股票代码,股票名称,综合分
605299,舒华体育,93.65
300651,金陵体育,89.33
003035,南网能源,87.89
002498,汉缆股份,87.59
605099,共创草坪,86.03
002445,中南文化,85.38
301636,泽润新能,84.74
688330,宏力达,84.65
301175,中科环保,84.58
000533,顺钠股份,84.53
600032,浙江新能,84.2
603381,永臻股份,84.15
301658,首航新能,84.02
300277,汽轮科技,83.96
002181,粤 传 媒,83.93
002218,拓日新能,83.32
601096,宏盛华源,83.24
002478,常宝股份,82.66
600313,农发种业,82.65
600158,中体产业,82.64
000720,新能泰山,82.06
600163,中闽能源,81.92
605162,新中港,81.67
001376,百通能源,81.64
002300,太阳电缆,81.62
688560,明冠新材,81.61
002969,嘉美包装,81.17
688429,时创能源,81.16
600452,涪陵电力,81.07
603075,热威股份,81.07
600339,中油工程,80.98
601222,林洋能源,80.68
600583,海油工程,80.48
600722,金牛化工,80.39
300798,锦鸡股份,80.17
600054,黄山旅游,80.13
600268,国电南自,79.97
601330,绿色动力,79.92
000631,顺发恒能,79.75
300830,金现代,79.49
