股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
000001,平安银行,1,Vol20,74.6,38.8,11.89,5.0,5945.0,11.89,11.014815114767433,11.968184885232564,11.491499999999998,0.04,14.4
600023,浙能电力,3,Skew60/VRatio20_120/Vol20,74.3,38.8,4.88,5.0,5368.0,4.88,4.843730787701027,4.973269212298973,4.9085,0.04,0.3
600900,长江电力,1,Vol20,71.4,38.8,28.42,5.0,5684.0,28.42,27.889085181064058,28.52691481893594,28.208,0.04,13.9
600079,ST人福,1,Vol20,70.3,38.8,18.73,5.0,5619.0,18.73,17.630110802184607,18.893889197815387,18.261999999999997,0.04,11.1
601985,中国核电,1,Vol20,67.3,38.8,9.08,4.9,5448.0,9.08,8.682394955057404,9.039605044942597,8.861,0.04,9.3
688538,和辉光电,3,VRatio20_120/DistLo60/Vol20,66.0,38.8,2.23,4.8,4906.0,2.23,2.2224617982517314,2.392538201748269,2.3075,0.04,-0.5
600958,东方证券,1,Vol20,64.0,38.8,9.27,4.5,4635.0,9.27,8.898435730662756,9.307564269337243,9.103,0.04,9.0
000166,申万宏源,1,Vol20,63.6,38.8,4.59,4.5,4590.0,4.59,4.394461773560723,4.599038226439278,4.4967500000000005,0.04,8.6
601186,中国铁建,2,CVAmt20/Vol20,62.8,38.8,6.11,4.4,4888.0,6.11,5.993011277586827,6.149988722413173,6.0715,0.04,4.8
601377,兴业证券,1,Vol20,62.3,38.8,5.96,4.3,4768.0,5.96,5.7727603259562725,5.970239674043728,5.8715,0.04,7.3
601881,中国银河,1,Vol20,61.7,38.8,12.43,4.2,4972.0,12.43,11.9580086965665,12.519991303433502,12.239,0.04,6.7
601878,浙商证券,1,Vol20,61.6,38.8,9.47,4.2,4735.0,9.47,9.152223035428765,9.528776964571236,9.3405,0.04,6.6
000538,云南白药,1,Vol20,61.3,38.8,51.02,4.2,5102.0,51.02,49.38111245978313,51.10388754021685,50.24249999999999,0.04,6.3
601669,中国电建,2,VRatio20_120/Vol20,60.9,38.8,4.63,4.1,4167.0,4.63,4.568414984953295,4.761585015046705,4.665,0.04,2.9
601868,中国能建,2,VRatio20_120/Vol20,60.3,38.8,2.48,4.1,4216.0,2.48,2.4595202760744996,2.5562797239255,2.5079,0.04,2.3
600029,南方航空,2,VRatio20_120/Vol20,59.1,38.8,5.03,3.9,4024.0,5.03,4.968730787700923,5.098269212299075,5.033499999999999,0.04,3.6
601456,国联民生,1,Vol20,58.8,38.8,8.93,3.9,4465.0,8.93,8.738832235155119,9.043167764844881,8.891,0.04,3.8
600905,三峡能源,2,VRatio20_120/Vol20,55.1,38.8,3.68,3.4,3680.0,3.68,3.662291119928673,3.7757088800713277,3.7190000000000003,0.04,-0.1
603580,艾艾精工,1,PVCorr60,40.0,16.0,68.62,1.9,6862.0,68.62,52.08318348074786,86.90701651925215,69.49510000000001,0.12,15.0
603001,奥康国际,1,PVCorr60,39.7,16.0,8.97,1.8,2691.0,8.97,7.21112330747313,9.137876692526866,8.174499999999998,0.0866,14.7
000524,岭南控股,1,Skew60,37.0,10.6,10.19,1.6,2038.0,10.19,9.223990012084002,10.485009987915998,9.8545,0.0433,12.2
000786,北新建材,3,PVCorr60/DistLo10/DistLo60,35.9,16.0,16.28,1.5,1628.0,16.28,16.310425944328696,19.1185740556713,17.714499999999997,0.0693,-9.1
300998,宁波方正,1,Skew60,33.0,10.6,30.15,1.3,3015.0,30.15,24.433292405965037,29.66870759403496,27.051,0.0828,15.0
002820,桂发祥,1,PVCorr60,31.3,16.0,10.26,1.1,2052.0,10.26,8.860812059843576,11.281187940156427,10.071000000000002,0.12,6.3
000895,双汇发展,1,PVCorr60,29.2,16.0,24.17,1.0,2417.0,24.17,23.863353020334586,25.499646979665414,24.6815,0.04,4.2
001286,陕西能源,3,PVCorr60/Skew20/Skew60,29.0,16.0,9.58,0.9,958.0,9.58,9.107198119410702,10.982801880589298,10.045,0.0629,-6.1
601997,贵阳银行,3,PVCorr20/Skew20/Skew60,28.5,10.6,5.62,0.9,1124.0,5.62,5.475298070775355,5.744701929224644,5.609999999999999,0.04,3.5
002855,捷荣技术,1,Illiq20,27.0,0.0,17.95,0.8,1795.0,17.95,7.062786473693438,17.90421352630656,12.4835,0.12,15.0
600930,华电新能,2,PVCorr60/Skew60,26.9,16.0,3.91,0.8,1173.0,3.91,3.8120668435211384,4.20293315647886,4.007499999999999,0.04,-7.0
600098,广州发展,2,PVCorr20/PVCorr60,24.9,16.0,6.11,0.7,1222.0,6.11,6.002420482751345,6.383579517248654,6.193,0.04,-0.2
600683,京投发展,1,PVCorr60,23.9,16.0,9.55,0.6,955.0,9.55,9.158347603810467,12.083652396189533,10.621,0.12,-7.4
600926,杭州银行,1,CVAmt60,22.7,0.0,17.25,0.5,1725.0,17.25,15.983434867777515,17.273565132222483,16.6285,0.04,12.9
600919,江苏银行,1,CVAmt60,21.4,0.0,12.28,0.4,1228.0,12.28,11.602785821094345,12.333214178905655,11.968,0.04,12.5
600776,东方通信,1,Skew60,19.2,10.6,13.09,0.3,1309.0,13.09,12.382811247737495,13.327188752262506,12.855,0.0559,0.4
605168,三人行,1,CVAmt20,19.0,0.0,47.72,0.3,4772.0,47.72,43.1569193000366,49.683080699963405,46.42,0.0562,15.0
300862,蓝盾光电,1,Illiq20,19.0,0.0,46.45,0.3,4645.0,46.45,19.092984145191334,65.37401585480866,42.2335,0.12,15.0
000027,深圳能源,1,Skew60,18.1,10.6,6.32,0.3,632.0,6.32,6.117126121110964,6.4318738788890375,6.274500000000001,0.04,-0.1
603317,天味食品,1,PVCorr60,17.8,16.0,13.55,0.2,1355.0,13.55,12.880117278500252,14.959882721499744,13.919999999999998,0.0608,-2.1
001301,尚太科技,1,DistLo10,17.1,0.0,55.74,0.2,5574.0,55.74,52.12006429780372,64.54193570219627,58.330999999999996,0.0815,7.7
002667,*ST威领,1,DistLo10,15.9,0.0,18.02,0.2,1802.0,18.02,13.432763324034752,20.849236675965244,17.141,0.12,11.9
603683,晶华新材,1,PVCorr60,15.1,16.0,15.99,0.1,1599.0,15.99,15.12544112573432,17.07555887426568,16.1005,0.0799,-9.9
300061,旗天科技,1,Skew60,13.5,10.6,6.57,0.1,657.0,6.57,5.994986109266107,6.814013890733894,6.4045000000000005,0.0812,-4.5
601866,中远海发,1,CVAmt60,12.8,0.0,2.44,0.1,244.0,2.44,2.3518943687018123,2.4461056312981877,2.399,0.04,6.8
