股票代码,股票名称,综合分
300223,北京君正,100.0
300820,英杰电气,99.47
600183,生益科技,99.47
603083,剑桥科技,99.47
688256,寒武纪,99.47
000021,深科技,93.39
002049,紫光国微,93.39
002106,莱宝高科,93.39
002185,华天科技,93.39
002409,雅克科技,93.39
300373,扬杰科技,93.39
300420,五洋自控,93.39
300976,达瑞电子,93.39
600206,有研新材,93.39
600520,三佳科技,93.39
600667,太极实业,93.39
603068,博通集成,93.39
688469,芯联集成,93.39
000636,风华高科,87.3
000725,京东方Ａ,87.3
000733,振华科技,87.3
000960,锡业股份,87.3
001359,平安电工,87.3
002057,中钢天源,87.3
002137,实益达,87.3
002156,通富微电,87.3
002158,汉钟精机,87.3
002167,东方锆业,87.3
002241,歌尔股份,87.3
002436,兴森科技,87.3
002552,宝鼎科技,87.3
002851,麦格米特,87.3
300327,中颖电子,87.3
300586,美联新材,87.3
300604,长川科技,87.3
300975,商络电子,87.3
301086,鸿富瀚,87.3
301319,唯特偶,87.3
301526,国际复材,87.3
301536,星宸科技,87.3
