股票代码,股票名称,综合分
300068,ST南都,100.0
300010,ST豆神,100.0
600965,*ST福成,83.35
002514,*ST宝馨,83.08
002198,ST嘉应,80.53
603359,*ST东珠,79.31
002323,*ST雅博,78.56
600053,*ST九鼎,78.54
603008,ST喜临门,77.82
600818,ST中路,76.81
000010,*ST美丽,74.83
600759,ST洲际,74.22
002501,*ST利源,73.71
603378,*ST亚士,73.29
600180,*ST瑞茂,72.43
002431,ST棕榈,72.25
600080,ST金花,70.53
002726,ST龙大,70.22
601718,ST际华,69.4
002581,*ST未名,69.35
600239,ST云城,68.87
300663,科蓝软件,68.81
600745,*ST闻泰,66.23
600340,*ST华幸,66.1
603729,ST龙韵,65.92
603113,金能科技,65.12
600302,ST标准,64.54
000078,ST海王,64.37
000677,ST海龙,64.31
000020,深华发Ａ,60.05
600084,*ST尼雅,59.73
605599,菜百股份,59.13
600370,*ST三房,58.94
002102,ST能特,58.34
600187,*ST国中,58.16
688819,天能股份,58.07
600678,ST金顶,57.13
603922,ST金鸿顺,56.5
002109,ST兴化,56.11
603599,广信股份,55.97
