股票代码,股票名称,综合分
600023,浙能电力,73.19
601985,中国核电,73.19
601377,兴业证券,73.04
600688,上海石化,72.75
601878,浙商证券,72.69
600917,重庆燃气,72.68
601669,中国电建,72.68
000598,兴蓉环境,72.52
601456,国联民生,72.47
600874,创业环保,72.46
600905,三峡能源,72.36
601901,方正证券,72.31
601117,中国化学,72.26
688538,和辉光电,72.19
603310,巍华新材,72.04
001289,龙源电力,71.92
600461,洪城环境,71.89
600958,东方证券,71.87
600210,紫江企业,71.86
601059,信达证券,71.82
601868,中国能建,71.74
600018,上港集团,71.65
601881,中国银河,71.63
601330,绿色动力,71.51
600897,厦门空港,71.41
600079,ST人福,71.37
601990,南京证券,71.31
600029,南方航空,71.3
000166,申万宏源,71.3
603689,皖天然气,71.27
601788,光大证券,71.27
603213,镇洋发展,71.26
600030,中信证券,71.23
603053,成都燃气,71.18
600548,深高速,71.13
601186,中国铁建,71.01
600704,物产中大,70.99
601900,南方传媒,70.97
002120,韵达股份,70.96
002424,ST百灵,70.93
