股票代码,股票名称,综合分
300045,华力创通,100.0
603131,上海沪工,100.0
002691,*ST冀凯,100.0
688765,禾元生物,100.0
688218,江苏北人,100.0
300422,博世科,100.0
000547,航天发展,100.0
601187,厦门银行,100.0
600285,羚锐制药,99.25
688219,会通股份,99.14
603187,海容冷链,98.37
603508,思维列控,98.3
600735,ST新华锦,97.93
002820,桂发祥,97.73
603958,哈森股份,97.64
000931,中 关 村,97.21
002719,ST麦趣,97.16
603281,江瀚新材,96.6
000895,双汇发展,96.56
600095,湘财股份,96.54
688785,恒运昌,96.51
600906,财达证券,96.2
688100,威胜信息,95.87
600725,云维股份,95.85
601319,中国人保,95.38
000901,航天科技,95.28
301381,赛维时代,94.9
600530,交大昂立,94.89
300488,恒锋工具,94.53
600271,航天信息,94.52
002981,朝阳科技,94.51
603311,金海高科,94.25
600050,中国联通,93.98
002566,益盛药业,93.3
002465,海格通信,93.27
000404,长虹华意,93.26
688103,国力电子,93.24
600343,航天动力,93.17
600276,恒瑞医药,92.27
600764,中国海防,92.25
