股票代码,股票名称,综合分
000531,穗恒运Ａ,66.76
000547,航天发展,66.76
000657,中钨高新,66.76
000962,东方钽业,66.76
000973,佛塑科技,66.76
001330,博纳影业,66.76
002044,美年健康,66.76
002051,中工国际,66.76
002081,金 螳 螂,66.76
002106,莱宝高科,66.76
002149,西部材料,66.76
002263,大东南,66.76
002361,神剑股份,66.76
002506,协鑫集成,66.76
002546,新联电子,66.76
002565,顺灏股份,66.76
002575,群兴玩具,66.76
002657,中科金财,66.76
002725,跃岭股份,66.76
002759,ST天际,66.76
002842,翔鹭钨业,66.76
002963,豪尔赛,66.76
002995,天地在线,66.76
300081,ST恒信,66.76
300300,海峡创新,66.76
300465,高伟达,66.76
300781,因赛集团,66.76
301218,华是科技,66.76
600152,维科技术,66.76
600367,红星发展,66.76
600605,汇通能源,66.76
600630,龙头股份,66.76
600777,新潮能源,66.76
600869,远东股份,66.76
600973,宝胜股份,66.76
601106,中国一重,66.76
603026,石大胜华,66.76
603070,万控智造,66.76
603272,*ST联翔,66.76
603588,高能环境,66.76
