股票代码,股票名称,综合分
601059,信达证券,75.56
600283,钱江水利,75.47
601699,潞安环能,75.47
002476,新叶股份,75.34
002671,龙泉股份,75.29
300173,ST福能,75.22
000615,*ST美谷,75.22
603676,卫信康,75.2
300490,华自科技,75.19
603110,东方材料,75.16
300708,聚灿光电,75.12
002395,双象股份,75.1
002521,齐峰新材,75.06
600179,安通控股,75.05
600021,上海电力,75.02
603579,荣泰健康,74.97
002514,*ST宝馨,74.94
300227,光韵达,74.93
300765,石药创新,74.83
600893,航发动力,74.83
002157,正邦科技,74.76
600777,新潮能源,74.72
002789,*ST建艺,74.7
600568,ST中珠,74.53
002629,仁智股份,74.45
002381,双箭股份,74.4
600196,复星医药,74.37
000565,渝三峡Ａ,74.27
601901,方正证券,74.18
301163,宏德股份,74.14
300422,博世科,74.14
002550,千红制药,74.13
605080,XD浙江自,74.11
300506,名家汇,74.08
002275,桂林三金,74.0
600699,均胜电子,73.96
002036,联创电子,73.94
600841,动力新科,73.89
002234,民和股份,73.64
002444,巨星科技,73.63
