code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600901,2026-07-01,2026-07-02,5.776,6.024,400,4.3,take_partial
002223,2026-07-01,2026-07-02,25.135,25.754,200,2.46,trend_break
600901,2026-07-01,2026-07-02,5.776,6.024,1000,4.3,trend_break
000001,2026-07-01,2026-07-02,10.06,10.27,200,2.08,trend_break
600036,2026-07-01,2026-07-02,34.605,35.584,100,2.83,trend_break
601818,2026-07-01,2026-07-02,2.823,2.897,600,2.63,trend_break
600900,2026-07-01,2026-07-02,25.726,26.174,100,1.74,trend_break
600919,2026-07-01,2026-07-02,10.547,11.006,100,4.35,take_partial_final
301168,2026-07-01,2026-07-06,44.995,41.97,100,-6.72,stop_hard
002171,2026-07-01,2026-07-08,13.584,11.942,100,-12.09,stop_hard
