股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600819,耀皮玻璃,7.36,6.82,6.78,5.32,385582515.0,1.91,5.71,18.59,0.983,1,建筑建材,59.55
sh.600125,铁龙物流,6.27,6.03,2.58,2.36,215354270.0,1.39,4.58,8.29,1.0,1,物流,46.16
sh.603565,中谷物流,10.6,10.6,1.09,0.92,259238060.0,1.51,-0.27,7.74,0.976,1,物流,37.08
sh.601668,中国建筑,17.38,16.69,1.34,1.39,319567819.0,0.74,-1.27,13.34,0.976,1,建筑建材,32.17
