股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600256,nan,5.81,5.49,2.71,3.15,1010265648.0,1.2,6.33,12.0,1.0,0,,38.77
sh.601666,nan,8.85,8.46,1.17,1.28,256922886.0,0.8,1.36,7.6,1.0,0,,24.41
sh.600761,nan,21.6,21.6,2.3,1.94,454726829.0,1.25,-2.33,4.76,0.942,0,,21.31
