code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
002581,2026-08-20,2026-08-21,5.285,5.784,100,9.44,take_partial
002581,2026-08-20,2026-08-21,5.285,5.784,500,9.44,take_pct
603958,2026-08-20,2026-08-21,16.997,20.529,100,20.78,take_partial_final
603580,2026-08-20,2026-08-21,67.968,80.699,100,18.73,take_partial_final
688218,2026-08-20,2026-08-21,39.039,41.279,100,5.74,take_partial_final
603317,2026-08-20,2026-08-21,14.595,13.673,100,-6.31,stop_hard
603187,2026-08-20,2026-08-21,11.111,10.959,100,-1.37,trend_break
603766,2026-08-20,2026-08-24,13.984,14.555,100,4.09,take_partial_final
600683,2026-08-20,2026-08-27,9.88,11.029,100,11.63,take_partial
600683,2026-08-20,2026-08-27,9.88,11.029,100,11.63,take_pct
002820,2026-08-20,2026-09-01,9.95,10.38,100,4.32,take_partial
002820,2026-08-20,2026-09-01,9.95,10.38,100,4.32,max_hold
300290,2026-08-20,2026-09-01,6.036,5.874,400,-2.68,max_hold
001311,2026-08-20,2026-09-01,17.928,17.313,100,-3.43,max_hold
