股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603848,nan,18.14,16.76,2.08,1.26,358455689.0,2.16,6.52,11.49,1.0,0,,46.3
sh.600801,nan,18.14,16.76,2.08,1.26,358455689.0,2.16,6.52,11.49,1.0,0,,46.3
sh.600012,nan,6.04,5.86,7.12,10.7,229484212.0,0.83,1.17,11.65,0.941,0,,30.9
sh.603238,nan,13.51,13.04,2.38,2.29,1061408222.0,1.05,3.84,10.02,0.966,0,,28.99
