板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
人工智能,2,8,0,3,3,8.0,12.0,+8.0
汽车,2,2,0,1,3,2.0,6.0,NEW
电力,1,4,0,1,11,4.0,6.0,+0.0
机器人,1,4,0,1,11,4.0,6.0,NEW
钢铁,1,4,1,1,3,2.2,4.2,NEW
建筑建材,1,4,1,1,3,2.2,4.2,NEW
环保,1,4,1,1,3,2.2,4.2,NEW
传媒,1,0,0,8,10,0.0,2.0,NEW
金融,1,0,0,1,8,0.0,2.0,NEW
物流,1,0,0,0,2,0.0,2.0,NEW
通信,1,0,1,2,7,-1.0,1.0,NEW
一带一路,1,0,1,0,0,-1.0,1.0,NEW
