code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
603881,2026-07-14,2026-07-15,25.886,24.026,100,-7.19,trend_break
603538,2026-07-14,2026-07-15,31.231,38.961,100,24.75,take_partial_final
002396,2026-07-14,2026-07-16,31.031,26.35,100,-15.09,stop_hard
001229,2026-07-14,2026-07-16,45.936,39.006,100,-15.09,stop_hard
600629,2026-07-14,2026-07-17,14.454,12.398,200,-14.23,trend_break
603928,2026-07-14,2026-07-17,16.016,12.228,100,-23.65,stop_hard
601328,2026-07-14,2026-07-20,6.757,7.023,100,3.94,take_partial
002185,2026-07-14,2026-07-21,23.744,16.783,100,-29.32,stop_hard
600329,2026-07-14,2026-07-24,38.108,36.573,100,-4.03,trend_break
601328,2026-07-14,2026-07-24,6.757,7.033,300,4.09,take_partial_final
