序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2024预测每股收益,2025预测每股收益,2026预测每股收益,2027预测每股收益
530,001308,康冠科技,13,9.0,4.0,0.0,0.0,0.0,1.185019061376,1.410769230769,1.695384615385,1.989166666667
531,601963,重庆银行,13,6.0,7.0,0.0,0.0,0.0,1.472776984541,1.529166666667,1.635,1.76
532,688599,天合光能,13,5.0,8.0,0.0,0.0,0.0,-1.579918612129,-1.391230769231,0.579076923077,1.315416666667
533,603477,巨星农牧,13,8.0,5.0,0.0,0.0,0.0,1.016620643001,1.015384615385,1.725384615385,2.498333333333
534,688200,华峰测控,13,9.0,4.0,0.0,0.0,0.0,2.463712126381,3.324615384615,4.22,5.273846153846
535,300450,先导智能,13,12.0,1.0,0.0,0.0,0.0,0.182676251188,1.028461538462,1.393846153846,1.731666666667
536,002245,蔚蓝锂芯,13,6.0,7.0,0.0,0.0,0.0,0.422889254623,0.654153846154,0.824153846154,1.00375
537,688100,威胜信息,13,9.0,4.0,0.0,0.0,0.0,1.282670511186,1.544692307692,1.894230769231,2.304583333333
538,688116,天奈科技,13,10.0,3.0,0.0,0.0,0.0,0.682630475232,1.040769230769,1.602307692308,2.1775
539,688083,中望软件,13,10.0,3.0,0.0,0.0,0.0,0.377182381718,0.567785714286,0.818642857143,1.101307692308
540,002859,洁美科技,13,9.0,3.0,1.0,0.0,0.0,0.469143501137,0.639153846154,0.891615384615,1.203
541,688521,芯原股份,13,10.0,3.0,0.0,0.0,0.0,-1.142979242413,-0.266153846154,0.12,0.503846153846
542,601665,齐鲁银行,13,8.0,5.0,0.0,0.0,0.0,0.810272440308,1.062307692308,1.224615384615,1.393846153846
543,601872,招商轮船,12,8.0,4.0,0.0,0.0,0.0,0.632537443472,0.684615384615,0.808461538462,0.8725
544,600223,福瑞达,12,5.0,7.0,0.0,0.0,0.0,0.239556144148,0.255833333333,0.299166666667,0.341818181818
545,002139,拓邦股份,12,9.0,3.0,0.0,0.0,0.0,0.538517654198,0.64,0.799166666667,0.987272727273
546,688088,虹软科技,12,7.0,5.0,0.0,0.0,0.0,0.440425729291,0.600692307692,0.796461538462,1.039666666667
547,002318,久立特材,12,12.0,0.0,0.0,0.0,0.0,1.525195029657,1.759090909091,1.932727272727,2.151818181818
548,600741,华域汽车,12,8.0,4.0,0.0,0.0,0.0,2.1221975278,2.205,2.395,2.593636363636
549,002236,大华股份,12,9.0,3.0,0.0,0.0,0.0,0.884072033532,1.098181818182,1.164545454545,1.313
550,300776,帝尔激光,12,10.0,2.0,0.0,0.0,0.0,1.928670137601,2.448666666667,2.939333333333,3.503090909091
551,600729,重庆百货,12,9.0,3.0,0.0,0.0,0.0,2.984592733072,3.168416666667,3.364916666667,3.555090909091
552,601800,中国交建,12,11.0,1.0,0.0,0.0,0.0,1.436491882968,1.456666666667,1.529166666667,1.615
553,002158,汉钟精机,12,8.0,4.0,0.0,0.0,0.0,1.613156976162,1.259,1.411,1.59875
554,000683,博源化工,12,8.0,4.0,0.0,0.0,0.0,0.48704550077,0.406666666667,0.520166666667,0.614090909091
555,002410,广联达,12,9.0,3.0,0.0,0.0,0.0,0.151593666066,0.291666666667,0.385833333333,0.47
556,002182,宝武镁业,12,7.0,5.0,0.0,0.0,0.0,0.160950112468,0.282583333333,0.473666666667,0.672166666667
557,300146,汤臣倍健,12,5.0,6.0,1.0,0.0,0.0,0.385909246397,0.456666666667,0.531666666667,0.619090909091
558,601965,中国汽研,12,9.0,3.0,0.0,0.0,0.0,0.905010559457,1.089166666667,1.321666666667,1.575454545455
559,600163,中闽能源,12,6.0,6.0,0.0,0.0,0.0,0.342169010423,0.383333333333,0.422583333333,0.475
560,001914,招商积余,12,8.0,4.0,0.0,0.0,0.0,0.792664591841,0.884166666667,0.989166666667,1.098181818182
561,001965,招商公路,12,9.0,3.0,0.0,0.0,0.0,0.78034775918,0.829166666667,0.875583333333,0.919636363636
562,300443,金雷股份,12,10.0,2.0,0.0,0.0,0.0,0.53984942346,1.389583333333,1.82875,2.275181818182
563,300910,瑞丰新材,12,7.0,5.0,0.0,0.0,0.0,2.441368324766,2.916666666667,3.5925,4.343333333333
564,601886,江河集团,12,10.0,2.0,0.0,0.0,0.0,0.562837687294,0.600833333333,0.653333333333,0.710833333333
565,605337,李子园,12,6.0,6.0,0.0,0.0,0.0,0.573705108634,0.6325,0.700833333333,0.773636363636
566,000538,云南白药,12,6.0,6.0,0.0,0.0,0.0,2.661836599369,2.926666666667,3.215,3.518181818182
567,603566,普莱柯,12,5.0,7.0,0.0,0.0,0.0,0.268178611252,0.544166666667,0.645833333333,0.739090909091
568,600150,中国船舶,12,11.0,1.0,0.0,0.0,0.0,0.480244152342,1.590833333333,2.33675,3.100583333333
569,600378,昊华科技,12,7.0,5.0,0.0,0.0,0.0,0.816896601218,1.114166666667,1.3925,1.751818181818
570,603868,飞科电器,12,1.0,11.0,0.0,0.0,0.0,1.051105121258,1.493076923077,1.726153846154,1.971666666667
571,600733,北汽蓝谷,12,9.0,3.0,0.0,0.0,0.0,-1.246614627835,-0.783333333333,-0.338333333333,0.185833333333
572,600129,太极集团,12,8.0,3.0,1.0,0.0,0.0,0.048334872997,0.940083333333,1.16375,1.400166666667
573,300724,捷佳伟创,12,7.0,5.0,0.0,0.0,0.0,7.934698943535,7.34625,4.4375,4.084363636364
574,603882,金域医学,12,8.0,3.0,1.0,0.0,0.0,-0.822955917388,0.316384615385,1.191846153846,1.529583333333
575,300666,江丰电子,12,9.0,3.0,0.0,0.0,0.0,1.509735398314,1.995666666667,2.56725,3.311083333333
576,688363,华熙生物,12,4.0,7.0,0.0,1.0,0.0,0.361792135382,0.923333333333,1.270833333333,1.581666666667
577,688625,呈和科技,12,9.0,3.0,0.0,0.0,0.0,1.32895659262,1.788333333333,2.1925,2.573333333333
578,688686,奥普特,12,4.0,8.0,0.0,0.0,0.0,1.114738723883,1.578333333333,2.0525,2.620909090909
579,601600,中国铝业,12,8.0,3.0,1.0,0.0,0.0,0.722804029815,0.821666666667,0.890833333333,0.967272727273
580,603062,麦加芯彩,12,8.0,4.0,0.0,0.0,0.0,1.952400308519,2.3425,2.871666666667,3.525
581,603766,隆鑫通用,12,11.0,1.0,0.0,0.0,0.0,0.546018419225,0.915833333333,1.109166666667,1.296666666667
582,603733,仙鹤股份,12,9.0,3.0,0.0,0.0,0.0,1.418392629511,1.586166666667,1.961166666667,2.340363636364
583,688411,海博思创,12,9.0,3.0,0.0,0.0,0.0,3.597252131977,4.930833333333,6.538333333333,8.434545454545
584,000928,中钢国际,12,10.0,2.0,0.0,0.0,0.0,0.582189559152,0.6175,0.6675,0.7225
585,002967,广电计量,12,8.0,4.0,0.0,0.0,0.0,0.603707554378,0.7075,0.831666666667,0.9675
586,603565,中谷物流,12,8.0,4.0,0.0,0.0,0.0,0.873974038098,0.961333333333,0.994166666667,1.000545454545
587,688428,诺诚健华,12,9.0,3.0,0.0,0.0,0.0,-0.24970077731,-0.178833333333,-0.142083333333,-0.053636363636
588,688629,华丰科技,12,7.0,5.0,0.0,0.0,0.0,-0.038505034387,0.700769230769,1.162307692308,1.602307692308
589,688122,西部超导,12,10.0,2.0,0.0,0.0,0.0,1.23261947214,1.588333333333,1.913333333333,2.27
590,002948,青岛银行,12,8.0,4.0,0.0,0.0,0.0,0.732622013984,0.817272727273,0.931818181818,1.051818181818
591,002539,云图控股,12,7.0,5.0,0.0,0.0,0.0,0.66610208542,0.815,1.075833333333,1.293333333333
592,300803,指南针,12,10.0,2.0,0.0,0.0,0.0,0.171334399525,0.597666666667,0.805083333333,0.99
593,920394,民士达,12,8.0,4.0,0.0,0.0,0.0,0.687333732444,0.949166666667,1.214166666667,1.5175
594,301367,瑞迈特,12,11.0,1.0,0.0,0.0,0.0,1.734176803571,2.779166666667,3.593333333333,4.601818181818
595,002706,良信股份,12,9.0,3.0,0.0,0.0,0.0,0.277897087103,0.403272727273,0.497,0.6205
596,688106,金宏气体,12,9.0,3.0,0.0,0.0,0.0,0.41749889999,0.485,0.659166666667,0.835833333333
597,688508,芯朋微,12,8.0,4.0,0.0,0.0,0.0,0.847839464607,1.2775,1.703333333333,2.090833333333
598,603558,健盛集团,12,9.0,3.0,0.0,0.0,0.0,0.948311466483,0.9125,1.021666666667,1.152727272727
599,600325,华发股份,12,5.0,7.0,0.0,0.0,0.0,0.345658237272,0.2475,0.303333333333,0.375833333333
600,001283,豪鹏科技,12,8.0,4.0,0.0,0.0,0.0,0.91305813799,2.83,4.2625,5.525833333333
601,300181,佐力药业,12,11.0,1.0,0.0,0.0,0.0,0.723953669409,0.939166666667,1.19,1.479166666667
602,300687,赛意信息,12,11.0,1.0,0.0,0.0,0.0,0.341268484532,0.490384615385,0.652461538462,0.791583333333
603,002605,姚记科技,12,9.0,3.0,0.0,0.0,0.0,1.290648233252,1.443333333333,1.585833333333,1.728333333333
604,688223,晶科能源,12,8.0,4.0,0.0,0.0,0.0,0.009887612012,-0.226666666667,0.205333333333,0.364363636364
605,688631,莱斯信息,12,5.0,7.0,0.0,0.0,0.0,0.789401859485,0.993333333333,1.290833333333,1.6175
606,600546,山煤国际,12,5.0,7.0,0.0,0.0,0.0,1.144224589347,0.755833333333,0.863333333333,0.970833333333
607,002335,科华数据,12,11.0,1.0,0.0,0.0,0.0,0.611498557836,1.359166666667,1.913333333333,2.496363636364
608,601567,三星医疗,12,9.0,3.0,0.0,0.0,0.0,1.607958152415,1.865916666667,2.269166666667,2.7674
609,300138,晨光生物,12,9.0,3.0,0.0,0.0,0.0,0.194679370803,0.721538461538,0.920769230769,1.123846153846
610,002960,青鸟消防,12,10.0,2.0,0.0,0.0,0.0,0.403573826571,0.590076923077,0.691846153846,0.796846153846
611,601615,明阳智能,12,9.0,3.0,0.0,0.0,0.0,0.152372879329,0.835333333333,1.151416666667,1.490272727273
612,600905,三峡能源,12,10.0,2.0,0.0,0.0,0.0,0.213778562402,0.228333333333,0.246666666667,0.263333333333
613,301101,明月镜片,12,4.0,8.0,0.0,0.0,0.0,0.877296838651,1.004166666667,1.1525,1.332727272727
614,688281,华秦科技,12,8.0,4.0,0.0,0.0,0.0,1.518587461582,1.719166666667,2.2225,2.8475
615,600285,羚锐制药,12,9.0,3.0,0.0,0.0,0.0,1.274080391009,1.471230769231,1.679923076923,1.899615384615
616,600968,海油发展,12,10.0,2.0,0.0,0.0,0.0,0.359666886932,0.410833333333,0.464166666667,0.509090909091
617,000887,中鼎股份,12,10.0,2.0,0.0,0.0,0.0,0.950793533738,1.245833333333,1.423333333333,1.61
618,300073,当升科技,11,6.0,5.0,0.0,0.0,0.0,0.866868145947,1.385833333333,1.755,2.188181818182
619,603711,香飘飘,11,5.0,6.0,0.0,0.0,0.0,0.613241572358,0.558181818182,0.650909090909,0.725454545455
620,603008,喜临门,11,6.0,5.0,0.0,0.0,0.0,0.875286594524,1.197692307692,1.328461538462,1.506666666667
621,000513,丽珠集团,11,7.0,4.0,0.0,0.0,0.0,2.279719968688,2.5025,2.780833333333,3.140909090909
622,002597,金禾实业,11,8.0,3.0,0.0,0.0,0.0,0.97960741287,1.567,2.103727272727,2.5758
623,688248,南网科技,11,7.0,4.0,0.0,0.0,0.0,0.64644311723,0.843636363636,1.111818181818,1.425454545455
624,601229,上海银行,11,5.0,6.0,0.0,0.0,0.0,1.658096325669,1.686363636364,1.761818181818,1.853636363636
625,000932,华菱钢铁,11,7.0,4.0,0.0,0.0,0.0,0.294090087875,0.51,0.600909090909,0.642
626,688484,南芯科技,11,6.0,5.0,0.0,0.0,0.0,0.72092807566,0.765454545455,1.126363636364,1.574545454545
627,300628,亿联网络,11,9.0,2.0,0.0,0.0,0.0,2.090307708799,2.219,2.562,2.992222222222
628,601991,大唐发电,11,9.0,2.0,0.0,0.0,0.0,0.243489138657,0.33,0.356363636364,0.377272727273
629,002436,兴森科技,11,9.0,2.0,0.0,0.0,0.0,-0.116663452075,0.067272727273,0.178181818182,0.344545454545
630,688112,鼎阳科技,11,6.0,5.0,0.0,0.0,0.0,0.702456479742,0.954545454545,1.225454545455,1.553
631,688382,益方生物,11,7.0,4.0,0.0,0.0,0.0,-0.415327174875,-0.413636363636,-0.369090909091,-0.24
632,300679,电连技术,11,8.0,3.0,0.0,0.0,0.0,1.464876621039,1.78,2.36,2.861
633,002262,恩华药业,11,10.0,1.0,0.0,0.0,0.0,1.125792018302,1.293,1.505636363636,1.751545454545
634,601006,大秦铁路,11,2.0,9.0,0.0,0.0,0.0,0.448666275119,0.403272727273,0.440272727273,0.4717
635,002216,三全食品,11,6.0,4.0,1.0,0.0,0.0,0.616768595317,0.624545454545,0.676363636364,0.73
636,688305,科德数控,11,7.0,4.0,0.0,0.0,0.0,0.977331799159,1.296818181818,1.721636363636,2.2515
637,601998,中信银行,11,4.0,7.0,0.0,0.0,0.0,1.232380268291,1.2175,1.26,1.313333333333
638,603505,金石资源,11,7.0,4.0,0.0,0.0,0.0,0.305378339912,0.452,0.672636363636,0.876909090909
639,688300,联瑞新材,11,7.0,4.0,0.0,0.0,0.0,1.041020650046,1.415454545455,1.793636363636,2.182
640,300855,图南股份,11,8.0,3.0,0.0,0.0,0.0,0.675052083538,0.742727272727,1.018181818182,1.305454545455
641,601995,中金公司,11,7.0,4.0,0.0,0.0,0.0,1.179622969258,1.703636363636,1.911818181818,2.132727272727
642,600009,上海机场,11,3.0,8.0,0.0,0.0,0.0,0.777160225566,0.906454545455,1.098,1.2731
643,600197,伊力特,11,7.0,4.0,0.0,0.0,0.0,0.603995061384,0.524363636364,0.577636363636,0.654272727273
644,600029,南方航空,11,7.0,4.0,0.0,0.0,0.0,-0.093593490743,0.093083333333,0.294333333333,0.4545
645,600529,山东药玻,11,9.0,2.0,0.0,0.0,0.0,1.420993446247,1.35,1.523333333333,1.6825
646,600803,新奥股份,11,9.0,2.0,0.0,0.0,0.0,1.45077588049,1.663636363636,1.854545454545,2.100909090909
647,688798,艾为电子,11,10.0,1.0,0.0,0.0,0.0,1.093302940999,1.727272727273,2.421818181818,3.077272727273
648,002025,航天电器,11,9.0,2.0,0.0,0.0,0.0,0.762127357146,1.244363636364,1.777181818182,2.235545454545
649,600418,江淮汽车,11,8.0,3.0,0.0,0.0,0.0,-0.816919426178,0.040833333333,0.825833333333,1.986363636364
650,000830,鲁西化工,11,8.0,3.0,0.0,0.0,0.0,1.065321335108,0.968181818182,1.236363636364,1.487
651,300782,卓胜微,11,5.0,5.0,1.0,0.0,0.0,0.75115759969,0.532727272727,1.339090909091,2.033636363636
652,000739,普洛药业,11,7.0,4.0,0.0,0.0,0.0,0.890092292721,0.935,1.108333333333,1.344545454545
653,002019,亿帆医药,11,10.0,1.0,0.0,0.0,0.0,0.317305753894,0.503636363636,0.646363636364,0.797272727273
654,000002,万科A,11,1.0,7.0,3.0,0.0,0.0,-4.147148946358,-1.975,-0.882454545455,-0.369
655,002653,海思科,11,6.0,4.0,1.0,0.0,0.0,0.353110898096,0.456363636364,0.629090909091,0.824545454545
656,688768,容知日新,11,9.0,2.0,0.0,0.0,0.0,1.222004144327,1.686727272727,2.276545454545,3.0334
657,601377,兴业证券,11,7.0,4.0,0.0,0.0,0.0,0.250584912435,0.333,0.373,0.417
658,300820,英杰电气,11,8.0,3.0,0.0,0.0,0.0,1.456354799662,1.636,2.039,2.592222222222
659,300383,光环新网,11,5.0,6.0,0.0,0.0,0.0,0.212197563251,0.196,0.237,0.293333333333
660,603063,禾望电气,11,9.0,2.0,0.0,0.0,0.0,0.962525555313,1.359090909091,1.640909090909,1.96
661,605319,无锡振华,11,8.0,3.0,0.0,0.0,0.0,1.079347891978,1.954545454545,2.402727272727,2.808
662,002225,濮耐股份,11,6.0,5.0,0.0,0.0,0.0,0.116504331759,0.247272727273,0.417272727273,0.566363636364
663,601528,瑞丰银行,11,8.0,3.0,0.0,0.0,0.0,0.979381209363,1.039090909091,1.115454545455,1.204545454545
664,920185,贝特瑞,11,5.0,6.0,0.0,0.0,0.0,0.825150846975,1.037272727273,1.349090909091,1.626363636364
665,600879,航天电子,11,9.0,2.0,0.0,0.0,0.0,0.166102050827,0.187090909091,0.249727272727,0.313272727273
666,688351,微电生理,11,8.0,2.0,1.0,0.0,0.0,0.110646753782,0.161818181818,0.239090909091,0.351
667,688556,高测股份,11,8.0,3.0,0.0,0.0,0.0,-0.053237017629,0.002272727273,0.186454545455,0.3715
668,601808,中海油服,11,9.0,2.0,0.0,0.0,0.0,0.657430869194,0.820909090909,0.929090909091,1.052
669,603043,广州酒家,11,5.0,6.0,0.0,0.0,0.0,0.868288313515,0.960909090909,1.083636363636,1.185454545455
670,600588,用友网络,11,8.0,3.0,0.0,0.0,0.0,-0.603251659358,-0.092272727273,0.066818181818,0.1806
671,600039,四川路桥,11,10.0,1.0,0.0,0.0,0.0,0.829140518521,0.919272727273,0.998181818182,1.085090909091
672,600674,川投能源,11,8.0,3.0,0.0,0.0,0.0,0.924736271341,1.044545454545,1.107272727273,1.147
673,688019,安集科技,11,7.0,4.0,0.0,0.0,0.0,3.166005107329,5.072272727273,6.614363636364,8.2058
674,603713,密尔克卫,11,8.0,3.0,0.0,0.0,0.0,3.574229617322,4.167454545455,4.932909090909,5.8571
675,603203,快克智能,11,7.0,4.0,0.0,0.0,0.0,0.83655026073,1.025,1.246,1.496
676,002430,杭氧股份,11,10.0,1.0,0.0,0.0,0.0,0.942774005751,1.095454545455,1.319727272727,1.5318
677,688392,骄成超声,11,7.0,4.0,0.0,0.0,0.0,0.741959976363,1.259090909091,2.027272727273,3.133
678,603708,家家悦,11,6.0,5.0,0.0,0.0,0.0,0.206709230942,0.289090909091,0.353636363636,0.403636363636
679,688322,奥比中光,11,7.0,4.0,0.0,0.0,0.0,-0.156836133418,0.317,0.6585,1.00875
680,600305,恒顺醋业,11,4.0,7.0,0.0,0.0,0.0,0.115088418986,0.159090909091,0.188181818182,0.215
681,600480,凌云股份,11,9.0,2.0,0.0,0.0,0.0,0.536202183581,0.770909090909,0.875454545455,1.003
682,688390,固德威,11,6.0,4.0,1.0,0.0,0.0,-0.254601744795,1.079727272727,1.938454545455,2.738727272727
683,002294,信立泰,11,7.0,4.0,0.0,0.0,0.0,0.53961268183,0.622727272727,0.725454545455,0.85
684,600085,同仁堂,11,6.0,5.0,0.0,0.0,0.0,1.11287496949,1.237272727273,1.423636363636,1.634
685,688409,富创精密,11,6.0,5.0,0.0,0.0,0.0,0.661798554859,0.92,1.435454545455,1.994
686,300634,彩讯股份,11,8.0,3.0,0.0,0.0,0.0,0.510047933439,0.617272727273,0.763636363636,0.924545454545
687,605020,永和股份,11,7.0,4.0,0.0,0.0,0.0,0.492081634889,1.352727272727,1.793636363636,2.19
688,603699,纽威股份,11,7.0,4.0,0.0,0.0,0.0,1.490056478858,1.879090909091,2.229090909091,2.536
689,300129,泰胜风能,11,8.0,3.0,0.0,0.0,0.0,0.194632235991,0.324,0.444,0.548888888889
690,601169,北京银行,11,5.0,6.0,0.0,0.0,0.0,1.221729140394,1.17,1.206363636364,1.257
691,300570,太辰光,11,7.0,4.0,0.0,0.0,0.0,1.15026773103,1.971181818182,3.034727272727,4.346090909091
692,600763,通策医疗,11,7.0,4.0,0.0,0.0,0.0,1.121035299479,1.205916666667,1.31275,1.451272727273
693,000403,派林生物,11,8.0,3.0,0.0,0.0,0.0,0.784220125591,1.084545454545,1.276363636364,1.444545454545
694,000672,上峰水泥,10,6.0,4.0,0.0,0.0,0.0,0.647262636141,0.771,0.871,0.952222222222
695,601618,中国中冶,10,4.0,6.0,0.0,0.0,0.0,0.325520071792,0.321,0.337,0.351111111111
696,688543,国科军工,10,9.0,1.0,0.0,0.0,0.0,0.95156666933,1.137,1.427,1.758
697,002056,横店东磁,10,7.0,3.0,0.0,0.0,0.0,1.122985211727,1.215,1.3828,1.5687
698,600563,法拉电子,10,6.0,4.0,0.0,0.0,0.0,4.618649333822,5.922,7.235,8.768888888889
699,300347,泰格医药,10,6.0,3.0,1.0,0.0,0.0,0.470535696127,1.28,1.54,1.9525
700,002270,华明装备,10,7.0,3.0,0.0,0.0,0.0,0.685428809116,0.807,0.925,1.06125
701,600893,航发动力,10,8.0,2.0,0.0,0.0,0.0,0.322738960786,0.256,0.374,0.483
702,300294,博雅生物,10,7.0,3.0,0.0,0.0,0.0,0.787293172541,0.989,1.16,1.331111111111
703,002180,纳思达,10,10.0,0.0,0.0,0.0,0.0,0.526905781253,0.813,1.257,1.586
704,300729,乐歌股份,10,6.0,4.0,0.0,0.0,0.0,0.983259076448,0.9947,1.2402,1.483
705,002368,太极股份,10,6.0,4.0,0.0,0.0,0.0,0.306602351218,0.52,0.69,0.86
706,300253,卫宁健康,10,5.0,5.0,0.0,0.0,0.0,0.039687554423,0.159,0.206,0.251111111111
707,601222,林洋能源,10,8.0,2.0,0.0,0.0,0.0,0.365446906317,0.390909090909,0.444545454545,0.506
708,688062,迈威生物,10,7.0,3.0,0.0,0.0,0.0,-2.612410453654,-1.757,-1.116,-0.265
709,000603,盛达资源,10,7.0,3.0,0.0,0.0,0.0,0.565293809372,0.819,1.206,1.507
710,688375,国博电子,10,6.0,4.0,0.0,0.0,0.0,0.813149081105,0.9081,1.1231,1.3947
711,603181,皇马科技,10,7.0,3.0,0.0,0.0,0.0,0.675687059266,0.822,0.979,1.128888888889
712,600998,九州通,10,8.0,2.0,0.0,0.0,0.0,0.497254684185,0.515,0.552,0.606666666667
713,002080,中材科技,10,7.0,3.0,0.0,0.0,0.0,0.531466944845,1.1543,1.5294,1.911555555556
714,002035,华帝股份,10,5.0,5.0,0.0,0.0,0.0,0.571803696448,0.589,0.632,0.687777777778
715,603590,康辰药业,10,9.0,1.0,0.0,0.0,0.0,0.264920054803,0.903636363636,1.146363636364,1.377272727273
716,002930,宏川智慧,10,2.0,8.0,0.0,0.0,0.0,0.346079634161,0.2719,0.4663,0.6099
717,300708,聚灿光电,10,6.0,4.0,0.0,0.0,0.0,0.208318205868,0.376,0.463,0.552
718,300580,贝斯特,10,8.0,2.0,0.0,0.0,0.0,0.576871897551,0.675,0.801,0.959
719,603136,天目湖,10,7.0,3.0,0.0,0.0,0.0,0.387455285336,0.476,0.536,0.603
720,688002,睿创微纳,10,8.0,2.0,0.0,0.0,0.0,1.23623195919,1.757,2.271,2.866
721,688266,泽璟制药,10,6.0,4.0,0.0,0.0,0.0,-0.520689509731,-0.2425,0.754166666667,1.991818181818
722,605305,中际联合,10,9.0,1.0,0.0,0.0,0.0,1.481295293384,2.2946,2.8147,3.4286
723,605183,确成股份,10,8.0,2.0,0.0,0.0,0.0,1.300387934308,1.434,1.628,1.825
724,605133,嵘泰股份,10,8.0,2.0,0.0,0.0,0.0,0.577778419005,0.957,1.236,1.597777777778
725,603515,欧普照明,10,5.0,5.0,0.0,0.0,0.0,1.213965879228,1.2525,1.3425,1.458
726,300418,昆仑万维,10,6.0,4.0,0.0,0.0,0.0,-1.270393127356,-0.32,0.073,0.262
727,301413,安培龙,10,4.0,6.0,0.0,0.0,0.0,0.839796025964,1.123,1.488,1.903
728,601598,中国外运,10,9.0,1.0,0.0,0.0,0.0,0.538716276526,0.6072,0.5662,0.598555555556
729,688333,铂力特,10,9.0,1.0,0.0,0.0,0.0,0.380702210533,0.841,1.276,1.676
730,603313,梦百合,10,7.0,3.0,0.0,0.0,0.0,-0.26537645428,0.4672,0.6535,0.8456
731,603808,歌力思,10,4.0,6.0,0.0,0.0,0.0,-0.83862917802,0.469,0.617,0.757777777778
732,002865,钧达股份,10,8.0,2.0,0.0,0.0,0.0,-2.020319566427,-0.811,3.0776,5.1915
733,600377,宁沪高速,10,5.0,5.0,0.0,0.0,0.0,0.981925276209,1.006,1.0485,1.0952
734,600201,生物股份,10,5.0,5.0,0.0,0.0,0.0,0.098030492088,0.175,0.23,0.298888888889
735,002545,东方铁塔,10,9.0,1.0,0.0,0.0,0.0,0.453564574864,0.838888888889,0.935555555556,1.115555555556
736,300568,星源材质,10,7.0,3.0,0.0,0.0,0.0,0.269875989603,0.283636363636,0.410909090909,0.562
737,601577,长沙银行,10,6.0,4.0,0.0,0.0,0.0,1.94615700268,2.052,2.18,2.334
738,603612,索通发展,10,7.0,3.0,0.0,0.0,0.0,0.54689913332,2.048,2.46,2.976
739,688372,伟测科技,10,7.0,3.0,0.0,0.0,0.0,0.860920614914,1.594,2.234,3.154
740,002531,天顺风能,10,5.0,5.0,0.0,0.0,0.0,0.113772353959,0.337777777778,0.515555555556,0.6725
741,920599,同力股份,10,8.0,2.0,0.0,0.0,0.0,1.71467279373,1.895,2.151,2.418
742,000560,我爱我家,10,3.0,7.0,0.0,0.0,0.0,0.031166306477,0.0784,0.0985,0.1206
743,688506,百利天恒,10,10.0,0.0,0.0,0.0,0.0,8.979752174113,-0.903,-2.194,-3.704
744,601579,会稽山,10,4.0,5.0,1.0,0.0,0.0,0.409184965938,0.500909090909,0.624545454545,0.792
745,603199,九华旅游,10,6.0,4.0,0.0,0.0,0.0,1.68059684532,2.006,2.296,2.607
746,300953,震裕科技,10,5.0,5.0,0.0,0.0,0.0,1.463871488381,3.152727272727,4.944545454545,6.568
747,301187,欧圣电气,10,6.0,4.0,0.0,0.0,0.0,0.994170009025,1.2792,1.6496,2.079333333333
748,603087,甘李药业,10,7.0,3.0,0.0,0.0,0.0,1.029062001441,1.8982,2.4358,2.9278
749,603009,北特科技,10,6.0,4.0,0.0,0.0,0.0,0.211019997544,0.341,0.489,0.853
750,601108,财通证券,10,6.0,4.0,0.0,0.0,0.0,0.503854270674,0.556,0.629,0.703333333333
751,920403,康农种业,10,6.0,4.0,0.0,0.0,0.0,0.831310322211,1.034,1.275,1.564
752,688396,华润微,10,7.0,3.0,0.0,0.0,0.0,0.574344996065,0.766,0.954,1.179
753,002179,中航光电,10,9.0,1.0,0.0,0.0,0.0,1.58350305692,1.712,1.964,2.215
754,600079,人福医药,10,9.0,1.0,0.0,0.0,0.0,0.81468192079,1.368636363636,1.570272727273,1.788727272727
755,688188,柏楚电子,10,6.0,4.0,0.0,0.0,0.0,3.057217609278,4.315,5.412,6.866666666667
756,605598,上海港湾,10,7.0,3.0,0.0,0.0,0.0,0.378260013851,0.853,1.052,1.258
757,002755,奥赛康,10,6.0,4.0,0.0,0.0,0.0,0.172701056824,0.232,0.33,0.463
758,002484,江海股份,10,9.0,1.0,0.0,0.0,0.0,0.769718834664,0.952,1.174,1.408
759,002049,紫光国微,10,10.0,0.0,0.0,0.0,0.0,1.388047537608,1.944545454545,2.62,3.314545454545
760,688313,仕佳光子,10,9.0,1.0,0.0,0.0,0.0,0.141527931872,1.026,1.574,2.108
761,600348,华阳股份,10,7.0,3.0,0.0,0.0,0.0,0.616702505514,0.523,0.646,0.725
762,688580,伟思医疗,10,4.0,6.0,0.0,0.0,0.0,1.064716082131,1.39,1.638333333333,1.967272727273
763,603027,千禾味业,10,4.0,6.0,0.0,0.0,0.0,0.385673862828,0.4574,0.548,0.625888888889
764,600496,精工钢构,10,7.0,3.0,0.0,0.0,0.0,0.257109673536,0.299,0.343,0.394444444444
765,688289,圣湘生物,10,8.0,2.0,0.0,0.0,0.0,0.475667671778,0.563636363636,0.712727272727,0.868
766,301171,易点天下,10,9.0,1.0,0.0,0.0,0.0,0.4912738966,0.578,0.742,0.912
767,688136,科兴制药,10,8.0,2.0,0.0,0.0,0.0,0.156421163113,0.599,1.028,1.448
768,300827,上能电气,10,7.0,3.0,0.0,0.0,0.0,0.830549632901,1.416,1.802,2.246666666667
769,000997,新大陆,10,7.0,3.0,0.0,0.0,0.0,0.996482004131,1.249090909091,1.498181818182,1.75
