股票代码,股票名称,综合分
603279,景津装备,100.0
600930,华电新能,100.0
603167,渤海轮渡,100.0
000786,北新建材,100.0
603317,天味食品,100.0
002867,周大生,100.0
603706,东方环宇,100.0
002227,*ST特迅,100.0
603001,奥康国际,100.0
001289,龙源电力,100.0
603357,设计总院,99.97
002307,北新路桥,99.36
688100,威胜信息,99.23
603299,苏盐井神,98.45
000955,欣龙控股,97.96
000590,古汉医药,97.5
300036,超图软件,97.39
601799,星宇股份,97.36
605289,罗曼股份,96.78
300432,富临精工,96.48
300274,阳光电源,96.3
002691,*ST冀凯,96.03
002820,桂发祥,95.3
300750,宁德时代,95.28
000885,城发环境,95.18
300137,先河环保,94.91
603042,华脉科技,94.53
001332,锡装股份,94.48
002946,新乳业,94.47
001238,浙江正特,94.24
603187,海容冷链,94.11
001311,多利科技,94.07
002497,雅化集团,94.0
600894,广日股份,93.93
688096,京源环保,93.92
601801,皖新传媒,93.37
000895,双汇发展,93.32
600509,天富能源,93.1
300422,博世科,92.97
600757,长江传媒,92.96
