股票代码,股票名称,综合分
301331,恩威医药,76.62
301329,信音电子,76.18
600592,龙溪股份,76.17
600011,华能国际,75.98
301023,奕帆传动,75.91
002940,昂利康,75.74
688636,智明达,75.63
000997,新 大 陆,75.44
688538,和辉光电,75.4
600023,浙能电力,74.74
002608,江苏国信,74.51
603036,如通股份,74.49
001237,惠康科技,74.37
688101,三达膜,74.31
002048,宁波华翔,74.17
300401,花园生物,74.05
002927,泰永长征,74.03
002735,王子新材,73.84
000733,振华科技,73.8
002403,爱仕达,73.79
000050,深天马Ａ,73.75
002196,方正电机,73.53
605277,新亚电子,73.5
603014,威高血净,73.38
002733,雄韬股份,73.31
603135,中重科技,73.23
301040,中环海陆,73.14
600906,财达证券,73.08
603267,鸿远电子,72.83
000931,中 关 村,72.8
600100,同方股份,72.78
002198,ST嘉应,72.77
600021,上海电力,72.77
002225,濮耐股份,72.75
002765,蓝黛科技,72.64
300793,佳禾智能,72.63
000430,张家界,72.54
000100,TCL科技,72.52
002051,中工国际,72.51
001365,天海电子,72.49
