股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600452,涪陵电力,12.06,11.77,4.07,2.85,762637574.0,1.86,6.02,11.16,0.989,1,电力,53.7
sh.600292,电投水电,16.04,15.36,5.78,5.63,412073581.0,1.38,1.45,17.51,1.0,1,电力,50.17
sh.600101,明星电力,9.96,9.51,4.17,4.42,230024114.0,0.99,5.24,11.67,1.0,1,电力,46.93
sh.600021,上海电力,17.47,17.45,1.5,1.54,756375390.0,1.08,5.18,3.83,0.963,1,电力,37.15
sh.600644,乐山电力,11.9,11.74,4.77,4.48,330068006.0,0.77,1.1,7.88,0.939,1,电力,32.2
sh.603848,好太太,24.03,22.89,0.8,1.16,260225736.0,0.7,1.67,12.51,0.973,0,,22.82
