股票代码,股票名称,综合分
600995,南网储能,77.37
002049,紫光国微,77.04
601330,绿色动力,76.91
002606,大连电瓷,76.8
001390,古麒绒材,76.78
601211,国泰海通,76.64
002307,北新路桥,76.55
002310,东方新能,76.54
601995,中金公司,76.46
002832,比音勒芬,76.43
600369,西南证券,76.3
600859,王府井,76.07
002242,九阳股份,76.05
603515,欧普照明,75.97
603589,口子窖,75.8
600756,浪潮软件,75.8
300738,奥飞数据,75.79
002563,森马服饰,75.7
600352,浙江龙盛,75.65
600100,同方股份,75.64
601908,京运通,75.12
600517,国网英大,74.87
002959,小熊电器,74.81
600125,铁龙物流,74.72
601111,中国国航,74.26
600872,中炬高新,74.09
688795,摩尔线程,74.04
603630,拉芳家化,73.93
002251,步步高,73.73
002268,电科网安,73.63
000738,航发控制,73.58
300360,炬华科技,73.36
601390,中国中铁,73.31
002061,浙江交科,73.27
688538,和辉光电,73.14
600820,隧道股份,73.12
000993,闽东电力,73.03
600030,中信证券,72.86
601990,南京证券,72.4
603558,健盛集团,72.19
