股票代码,股票名称,综合分
000999,华润三九,64.63
002807,江阴银行,64.63
600018,上港集团,64.63
600597,光明乳业,64.63
600600,XD青岛啤,64.63
600928,西安银行,64.63
601128,常熟银行,64.63
601158,重庆水务,64.63
601333,广深铁路,64.63
601607,上海医药,64.63
601827,三峰环境,64.63
601916,浙商银行,64.63
603406,天富龙,64.63
603579,荣泰健康,64.63
600741,华域汽车,64.49
002322,理工能科,64.45
002170,芭田股份,64.44
000423,东阿阿胶,64.4
600039,四川路桥,64.39
601633,长城汽车,64.33
600660,福耀玻璃,64.32
600015,华夏银行,64.29
600729,重百集团,64.29
002492,恒基达鑫,64.27
601658,邮储银行,64.23
603128,华贸物流,64.23
600820,隧道股份,64.23
601528,瑞丰银行,64.21
000403,派林生物,64.2
601006,大秦铁路,64.18
600282,南钢股份,64.16
603323,苏农银行,64.15
002701,奥瑞金,64.15
002839,张家港行,64.14
600717,天津港,64.13
600971,恒源煤电,64.12
600420,国药现代,64.11
600519,贵州茅台,64.11
600188,兖矿能源,64.09
605098,行动教育,64.04
