股票代码,股票名称,综合分
300713,英可瑞,75.15
601200,上海环境,74.76
601186,中国铁建,74.22
002817,黄山胶囊,74.21
301328,维峰电子,74.04
001373,翔腾新材,73.99
601158,重庆水务,73.79
601800,中国交建,73.67
002596,海南瑞泽,73.34
002381,双箭股份,73.07
002057,中钢天源,73.02
603117,万林物流,72.77
300219,鸿利智汇,72.68
001314,亿道信息,72.61
300597,吉大通信,72.45
000151,中成股份,72.42
300565,科信技术,72.41
688216,气派科技,72.15
600202,哈空调,72.14
002337,赛象科技,72.11
000055,方大集团,72.09
600207,安彩高科,72.03
002672,东江环保,72.03
002629,仁智股份,72.02
600741,华域汽车,71.97
600751,海航科技,71.96
603202,天有为,71.92
301157,华塑科技,71.78
600135,乐凯胶片,71.74
600843,上工申贝,71.6
300080,易成新能,71.49
000619,海螺新材,71.45
000955,欣龙控股,71.43
000785,居然智家,71.4
600728,佳都科技,71.37
600938,中国海油,71.33
002054,德美化工,71.33
301519,舜禹股份,71.18
601633,长城汽车,71.18
000605,渤海股份,71.17
