股票代码,股票名称,建议买入价
600801,华新建材,22.3
002262,恩华药业,22.28
600196,复星医药,24.99
000983,山西焦煤,6.66
601600,中国铝业,12.46
601965,中国汽研,18.02
600521,华海药业,15.17
600219,南山铝业,6.31
000935,四川双马,26.95
000060,中金岭南,6.59
000975,山金国际,28.63
002746,仙坛股份,6.05
001205,盛航股份,15.34
600894,广日股份,8.8
002327,富安娜,6.4
000915,华特达因,29.23
002020,京新药业,15.11
000887,中鼎股份,19.84
600223,福瑞达,6.97
605183,确成股份,20.1
