股票代码,股票名称,综合分
600566,济川药业,100.0
600023,浙能电力,100.0
300631,久吾高科,100.0
301096,百诚医药,100.0
300998,宁波方正,100.0
600894,广日股份,100.0
688657,浩辰软件,100.0
603357,设计总院,100.0
605098,行动教育,100.0
300290,ST荣科,100.0
600283,钱江水利,100.0
603075,热威股份,97.14
600930,华电新能,94.51
601127,赛力斯,94.13
600789,鲁抗医药,93.72
002312,川发龙蟒,93.71
300211,*ST亿通,92.36
002749,国光股份,91.95
300725,药石科技,91.9
300061,旗天科技,90.61
300142,沃森生物,88.32
300045,华力创通,88.32
688081,兴图新科,87.76
000802,北京文化,87.47
001300,三柏硕,87.43
002853,皮阿诺,87.09
002965,祥鑫科技,86.78
300907,康平科技,86.72
600476,*ST湘邮,85.97
603137,恒尚节能,85.86
300648,星云股份,85.84
301075,多瑞医药,85.75
601009,南京银行,85.58
688073,毕得医药,85.32
600562,国睿科技,84.89
603072,天和磁材,84.85
688180,君实生物,84.35
300050,世纪鼎利,82.84
000881,中广核技,82.55
000779,甘咨询,82.52
