股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.601928,凤凰传媒,18.39,17.89,13.53,14.61,673792719.0,0.91,0.77,8.82,0.97,1,传媒,45.1
sh.605378,野马电池,18.39,17.89,13.53,14.61,673792719.0,0.91,0.77,8.82,0.97,1,电池,45.1
sh.603598,引力传媒,18.39,17.89,13.53,14.61,673792719.0,0.91,0.77,8.82,0.97,1,传媒,45.1
sh.600686,金龙汽车,16.09,15.26,2.76,2.83,323748368.0,0.91,2.69,6.7,0.988,1,汽车,37.69
sh.601919,中远海控,11.4,10.95,2.93,2.47,4359783649.0,1.49,8.47,6.05,0.937,0,,34.47
sh.603999,读者传媒,7.2,7.14,5.34,10.74,222167362.0,0.71,-8.68,5.07,0.913,1,传媒,32.21
