股票代码,股票名称,综合分
000811,冰轮环境,75.68
002888,惠威科技,73.67
002578,闽发铝业,72.95
301090,华润材料,72.88
603878,武进不锈,72.78
300098,高新兴,72.64
002817,黄山胶囊,72.52
600232,金鹰股份,72.48
600478,科力远,72.48
300032,金龙机电,72.45
002562,兄弟科技,72.44
600320,振华重工,72.34
000058,深 赛 格,72.29
003042,中农联合,72.21
600662,外服控股,72.17
000631,顺发恒能,72.16
000708,中信特钢,72.09
002551,尚荣医疗,71.97
300230,永利股份,71.93
000978,桂林旅游,71.9
603381,永臻股份,71.86
002010,传化智联,71.84
002483,润邦股份,71.84
600103,青山纸业,71.77
600540,新赛股份,71.74
600598,北大荒,71.7
600361,创新新材,71.69
601003,柳钢股份,71.63
600688,上海石化,71.63
603535,嘉诚国际,71.59
002398,垒知集团,71.54
603218,日月股份,71.53
601789,宁波建工,71.4
002097,山河智能,71.33
601618,中国中冶,71.32
603210,泰鸿万立,71.31
002622,皓宸医疗,71.26
688361,中科飞测,71.23
000868,安凯客车,71.17
002371,北方华创,71.16
