num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
17,100000.0,96258.84,-3.74,-3.74,58.8,-0.12,9.18,-13.41,0.98,-1.6,boll,forward,20260313,20260912,2026-03-13,2026-03-13,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.82,1.58,0,0.82,18,1,15,2026-03-13,2026-03-25,-2.82,-2.31,-1.43
