股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603238,nan,5.89,5.53,1.76,2.2,665781677.0,0.98,9.68,7.32,1.0,0,,35.51
sh.600012,nan,23.28,21.79,1.03,1.27,325400474.0,0.81,6.16,20.56,0.955,0,,31.14
sh.600352,nan,22.09,20.43,0.93,1.21,1232169128.0,0.94,14.22,10.79,1.0,0,,30.24
