股票代码,股票名称,建议买入价
600012,,15.39
600483,,10.18
601985,,8.68
601872,,16.1
603238,,11.57
002128,,26.5
000921,,25.02
600177,,7.61
000581,,17.14
600060,,25.21
600004,,7.32
002299,,15.96
600585,,17.13
600801,,21.59
601966,,10.8
001965,,8.9
600461,,8.73
002461,,8.47
002372,,8.26
