股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600039,四川路桥,3,PVCorr60/Skew60/VRatio10_60,73.8,8.7,7.78,5.0,5446.0,7.78,7.719553267712383,8.290446732287615,8.004999999999999,0.0423,15.0
601985,中国核电,1,Vol20,71.5,13.8,8.92,5.0,5352.0,8.92,8.610721683750548,9.21327831624945,8.911999999999999,0.04,15.0
600036,招商银行,1,Vol20,71.2,13.8,36.64,5.0,7328.0,36.64,35.94078136612534,38.30621863387466,37.1235,0.04,15.0
600900,长江电力,1,Vol20,71.1,13.8,26.19,5.0,5238.0,26.19,25.9923816851792,27.4036183148208,26.698,0.04,15.0
601916,浙商银行,1,Vol20,70.9,13.8,2.8789999999999996,5.0,5182.0,2.8789999999999996,2.8290112775868255,2.985988722413174,2.9074999999999998,0.04,15.0
601818,光大银行,1,Vol20,70.3,13.8,3.02,5.0,5134.0,3.02,2.988207615828427,3.1327923841715735,3.0605,0.04,15.0
600572,康恩贝,1,Vol20,69.7,13.8,3.98,5.0,5174.0,3.98,3.9211177715841683,4.099882228415833,4.0105,0.04,15.0
600941,中国移动,1,Vol20,68.9,13.8,91.93,5.0,9193.0,91.93,92.26278669112892,98.78013330887109,95.52146,0.04,15.0
600332,白云山,1,Vol20,67.5,13.8,20.509999999999998,5.0,6153.0,20.509999999999998,20.396825914718498,21.05417408528151,20.725500000000004,0.04,13.5
600598,北大荒,3,CVAmt20/VRatio20_120/Vol20,66.8,13.8,13.86,5.0,5544.0,13.86,13.807833531427097,14.623166468572904,14.2155,0.04,8.8
600050,中国联通,1,Vol20,66.7,13.8,4.2677000000000005,5.0,5121.0,4.2677000000000005,4.232892943661686,4.3895070563383145,4.3112,0.04,13.6
600079,ST人福,2,PVCorr20/Vol20,57.7,13.8,16.06,4.5,4818.0,16.06,16.1852073057368,17.3887926942632,16.787,0.04,4.7
002223,鱼跃医疗,2,PVCorr60/Skew60,47.0,8.7,24.79,3.3,4958.0,24.79,24.29650299690255,26.98449700309744,25.640499999999996,0.0407,3.8
