股票代码,股票名称,综合分
600798,宁波海运,86.96
601868,中国能建,86.43
301175,中科环保,86.36
601022,宁波远洋,86.35
002040,南 京 港,86.09
301658,首航新能,85.36
301179,泽宇智能,84.48
605099,共创草坪,84.45
600897,厦门空港,84.31
601330,绿色动力,83.47
600361,创新新材,83.32
301599,理奇智能,83.17
600261,阳光照明,83.14
002445,中南文化,82.85
601669,中国电建,82.84
300910,瑞丰新材,82.65
300185,通裕重工,82.59
600528,中铁工业,82.54
605268,王力安防,81.84
600573,惠泉啤酒,81.83
600054,黄山旅游,81.76
000998,隆平高科,81.56
000065,北方国际,81.37
601222,林洋能源,81.28
600064,南京高科,81.26
601326,秦港股份,81.13
601083,锦江航运,81.13
600935,华塑股份,81.03
000025,特  力Ａ,80.97
000927,中国铁物,80.79
688330,宏力达,80.74
002818,富森美,80.71
601686,友发集团,80.69
601866,中远海发,80.49
605098,行动教育,80.41
300389,艾比森,80.35
300203,聚光科技,80.29
002705,新宝股份,80.27
000019,深粮控股,79.97
300051,琏升科技,79.92
