股票代码,股票名称,综合分
003016,欣贺股份,76.09
002233,塔牌集团,75.94
603100,川仪股份,75.39
002721,金一文化,75.12
603035,常熟汽饰,75.08
600403,大有能源,75.04
000735,罗 牛 山,74.96
603727,博迈科,74.86
300856,科思股份,74.82
600569,安阳钢铁,74.73
301103,何氏眼科,74.69
603018,华设集团,74.67
300750,宁德时代,74.65
002595,豪迈科技,74.35
601789,宁波建工,74.33
600489,中金黄金,74.14
603136,天目湖,74.14
603402,陕西旅游,74.08
002920,德赛西威,74.04
002157,正邦科技,74.03
002437,誉衡药业,74.01
600824,益民集团,73.96
000830,鲁西化工,73.92
002120,韵达股份,73.9
600094,大名城,73.82
002675,东诚药业,73.81
002978,安宁股份,73.78
600653,申华控股,73.77
605136,丽人丽妆,73.76
301207,华兰疫苗,73.71
600808,马钢股份,73.65
002818,富森美,73.57
603153,上海建科,73.53
300847,中船汉光,73.49
601881,中国银河,73.45
002045,国光电器,73.43
601108,财通证券,73.4
600308,华泰股份,73.35
603209,兴通股份,73.3
300662,科锐国际,73.12
