板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
环保,3,1,0,1,5,1.0,7.0,NEW
消费,1,4,0,0,5,4.0,6.0,NEW
建筑建材,2,1,0,1,3,1.0,5.0,NEW
物流,2,1,0,0,0,1.0,5.0,NEW
地产,1,3,0,7,6,3.0,5.0,NEW
教育,1,3,0,7,6,3.0,5.0,NEW
农业,1,2,1,2,3,1.0,3.0,NEW
一带一路,1,1,0,0,0,1.0,3.0,NEW
钢铁,1,0,0,0,3,0.0,2.0,NEW
人工智能,1,0,0,0,3,0.0,2.0,-2.0
半导体,1,0,0,0,0,0.0,2.0,NEW
消费电子,1,0,0,0,0,0.0,2.0,NEW
电力,1,0,0,0,0,0.0,2.0,-4.0
核电,1,0,0,0,0,0.0,2.0,NEW
军工,1,0,0,0,0,0.0,2.0,+0.0
