股票代码,股票名称,综合分
600332,白云山,100.0
300363,博腾股份,100.0
300663,科蓝软件,100.0
001965,招商公路,100.0
002670,国盛证券,100.0
688819,天能股份,100.0
301535,浙江华远,100.0
600648,外高桥,100.0
300076,*ST宁视,100.0
301656,联合动力,100.0
601019,山东出版,99.11
605339,南侨食品,99.01
000828,东莞控股,96.94
603230,内蒙新华,96.4
002911,佛燃能源,96.15
002139,拓邦股份,95.8
688153,唯捷创芯,95.75
002032,苏 泊 尔,95.72
603325,博隆技术,95.65
000557,西部创业,95.23
600039,四川路桥,94.03
000581,威孚高科,93.73
603075,热威股份,93.72
600305,恒顺醋业,93.59
600012,皖通高速,93.49
300973,立高食品,93.38
300068,ST南都,93.24
002223,鱼跃医疗,93.05
601107,四川成渝,92.79
605599,菜百股份,91.94
301050,雷电微力,91.67
301061,匠心家居,90.36
301023,奕帆传动,90.1
000088,盐 田 港,89.82
603565,中谷物流,89.48
300787,海能实业,89.34
300882,万胜智能,89.33
300979,华利集团,89.31
002643,万润股份,89.24
603323,苏农银行,88.64
