code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
300461,2026-06-17,2026-06-18,42.262,41.558,100,-1.67,trend_break
600900,2026-06-17,2026-06-18,26.486,25.884,100,-2.27,trend_break
600036,2026-06-17,2026-06-18,37.688,36.224,100,-3.88,trend_break
600941,2026-06-17,2026-06-18,93.123,91.558,100,-1.68,trend_break
601818,2026-06-17,2026-06-18,3.113,3.007,300,-3.41,trend_break
601916,2026-06-17,2026-06-18,2.942,2.856,300,-2.92,trend_break
601658,2026-06-17,2026-06-18,4.96,4.76,200,-4.03,trend_break
601229,2026-06-17,2026-06-18,9.099,8.831,100,-2.94,trend_break
601169,2026-06-17,2026-06-18,4.907,4.727,200,-3.66,trend_break
600016,2026-06-17,2026-06-18,3.432,3.306,300,-3.69,trend_break
600582,2026-06-17,2026-06-18,5.105,4.875,200,-4.5,trend_break
605208,2026-06-17,2026-06-18,15.686,16.184,100,3.18,take_band
600919,2026-06-17,2026-06-22,11.378,10.912,100,-4.1,stop_hard
