股票代码,股票名称,综合分
600239,ST云城,67.62
603180,金牌家居,67.35
600007,中国国贸,67.05
002732,燕塘乳业,66.86
002626,金达威,66.33
600303,曙光股份,65.45
002644,佛慈制药,65.4
601588,北辰实业,65.11
600713,南京医药,65.11
603518,锦泓集团,65.09
000790,华神科技,65.05
600235,民丰特纸,65.05
600613,神奇制药,65.02
002520,日发精机,65.01
605337,李子园,64.91
002724,海洋王,64.91
600439,瑞贝卡,64.78
605259,绿田机械,64.72
603271,永杰新材,64.7
002694,*ST顾地,64.69
002547,*ST春兴,64.68
603136,天目湖,64.57
603158,腾龙股份,64.51
002655,共达电声,64.49
300839,博汇股份,64.46
002321,华英农业,64.1
603656,泰禾智能,64.04
002820,桂发祥,64.0
301116,益客食品,63.97
601108,财通证券,63.91
002933,新兴装备,63.72
002078,太阳纸业,63.56
002221,东华能源,63.49
002403,爱仕达,63.48
601177,杭齿前进,63.46
000677,ST海龙,63.45
600222,太龙药业,63.44
603082,北自科技,63.39
002303,美盈森,63.37
300856,科思股份,63.28
