股票代码,股票名称,综合分
603167,渤海轮渡,74.33
000828,东莞控股,73.61
002884,凌霄泵业,73.01
600874,创业环保,72.51
601456,国联民生,72.39
600018,上港集团,72.28
601377,兴业证券,71.82
601990,南京证券,71.78
000900,现代投资,71.72
600917,重庆燃气,71.7
601186,中国铁建,71.69
600283,钱江水利,71.6
601158,重庆水务,71.56
001213,中铁特货,71.47
601607,上海医药,71.41
600125,铁龙物流,71.32
603310,巍华新材,71.29
002191,劲嘉股份,71.24
002014,永新股份,71.19
601018,宁波港,71.17
600897,厦门空港,71.17
002040,南 京 港,71.16
000726,鲁  泰Ａ,71.13
600332,白云山,71.12
600926,杭州银行,71.1
002327,富安娜,71.09
601878,浙商证券,71.09
600704,物产中大,71.05
600054,黄山旅游,71.05
601128,常熟银行,71.04
603855,华荣股份,71.01
600004,白云机场,71.0
601901,方正证券,70.99
600925,苏能股份,70.97
000088,盐 田 港,70.91
601169,北京银行,70.91
600918,中泰证券,70.88
000750,国海证券,70.86
002267,陕天然气,70.85
600169,ST太重,70.82
