股票代码,股票名称,综合分
600987,航民股份,100.0
000088,盐 田 港,100.0
601000,唐山港,100.0
000950,重药控股,85.93
002032,苏 泊 尔,85.93
002327,富安娜,85.93
600269,赣粤高速,85.93
600448,华纺股份,85.93
600738,丽尚国潮,85.93
600753,ST海钦,85.93
600905,三峡能源,85.93
601006,大秦铁路,85.93
601158,重庆水务,85.93
601298,青岛港,85.93
601330,绿色动力,85.93
601366,利群股份,85.93
601996,丰林集团,85.93
603301,振德医疗,85.93
605255,天普股份,80.6
000028,国药一致,69.94
000338,潍柴动力,69.94
000507,珠海港,69.94
000570,苏常柴Ａ,69.94
000615,*ST美谷,69.94
000895,双汇发展,69.94
000900,现代投资,69.94
001378,德冠新材,69.94
002479,富春环保,69.94
002713,*ST东易,69.94
300305,裕兴股份,69.94
301519,舜禹股份,69.94
600028,中国石化,69.94
600035,楚天高速,69.94
600039,四川路桥,69.94
600116,三峡水利,69.94
600177,雅戈尔,69.94
600235,民丰特纸,69.94
600377,宁沪高速,69.94
600511,国药股份,69.94
600548,深高速,69.94
