股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
601328,交通银行,2,CVAmt60/Vol20,75.4,13.8,6.6916,5.0,5353.0,6.6916,6.368945659653066,6.675254340346934,6.5221,0.04,15.0
600900,长江电力,1,Vol20,72.2,13.8,26.74,5.0,5348.0,26.74,25.786298893893292,27.16370110610671,26.475,0.04,15.0
600036,招商银行,1,Vol20,71.7,13.8,37.47,5.0,7494.0,37.47,35.732315828406186,37.66868417159381,36.7005,0.04,15.0
600919,江苏银行,1,Vol20,71.6,13.8,11.2068,5.0,5603.0,11.2068,10.80534924256941,11.21025075743059,11.0078,0.04,15.0
600039,四川路桥,2,PVCorr60/Skew60,70.5,8.7,8.04,5.0,5628.0,8.04,7.436954993009112,8.333045006990886,7.885,0.0427,13.0
601916,浙商银行,1,Vol20,70.3,13.8,2.9189999999999996,5.0,5254.0,2.9189999999999996,2.810935118021899,2.9450648819781002,2.8779999999999997,0.04,13.4
600332,白云山,2,Skew60/Vol20,70.0,13.8,20.41,5.0,6123.0,20.41,20.257534129831757,21.891465870168243,21.0745,0.04,1.0
601658,邮储银行,1,Vol20,67.3,13.8,4.8847000000000005,5.0,5373.0,4.8847000000000005,4.82186568540232,4.935534314597681,4.8787,0.04,12.0
601997,贵阳银行,1,Vol20,66.7,13.8,5.62,5.0,5058.0,5.62,5.578395384166893,5.765604615833108,5.672000000000001,0.04,11.2
601818,光大银行,1,Vol20,66.4,13.8,3.0500000000000003,5.0,5185.0,3.0500000000000003,3.006869843438041,3.081130156561959,3.044,0.04,10.8
601128,常熟银行,1,Vol20,65.0,13.8,6.29090909090909,5.0,5033.0,6.29090909090909,6.243075918809376,6.513287717554258,6.378181818181817,0.04,10.0
600028,中国石化,2,VRatio20_120/Vol20,60.9,13.8,4.788,5.0,5267.0,4.788,4.628974150655998,5.092025849344002,4.8605,0.04,4.9
601808,中海油服,3,Skew20/VRatio20_120/Vol20,44.9,13.8,12.5275,3.1,3758.0,12.5275,12.364342078899206,14.172657921100793,13.2685,0.04,-5.1
000581,威孚高科,2,PVCorr60/Skew60,40.0,8.7,17.400000000000002,2.6,3480.0,17.400000000000002,17.876993311306776,19.75000668869322,18.813499999999998,0.04,-4.0
600298,安琪酵母,1,PVCorr60,36.4,8.7,34.65,2.2,3465.0,34.65,34.46457015520111,36.623429844798885,35.544,0.04,1.2
002223,鱼跃医疗,2,PVCorr60/Skew60,35.4,8.7,24.91,2.1,2491.0,24.91,25.073659052395836,28.35734094760417,26.715500000000002,0.04,-8.6
600730,*ST高科,1,DistLo10,26.8,0.0,12.95,1.3,2590.0,12.95,11.558430470101897,15.123569529898102,13.341,0.0999,15.0
600265,*ST景谷,1,Illiq20,26.7,0.0,25.86,1.3,2586.0,25.86,18.850963756130838,27.606036243869163,23.2285,0.0883,15.0
600704,物产中大,1,PVCorr60,25.9,8.7,4.58,1.3,1374.0,4.58,4.647757070399023,5.028242929600975,4.837999999999999,0.04,-1.0
301328,维峰电子,1,Skew20,25.1,0.0,53.01,1.2,5301.0,53.01,52.300799949519664,60.91237246427344,56.60658620689655,0.0989,15.0
002015,协鑫能科,1,DistLo10,24.8,0.0,19.99,1.2,1999.0,19.99,20.16323427320735,24.15576572679265,22.1595,0.12,15.0
603002,宏昌电子,1,DistLo10,24.2,0.0,15.065,1.1,1506.0,15.065,14.742530717309496,17.912469282690505,16.3275,0.12,15.0
300068,ST南都,2,PVCorr60/Skew60,23.9,8.7,4.3,1.1,1290.0,4.3,4.227204499469554,5.2477955005304455,4.7375,0.104,-15.0
000088,盐 田 港,1,Skew60,23.3,4.2,4.162999999999999,1.1,1249.0,4.162999999999999,4.242462590639179,4.517537409360821,4.38,0.04,3.0
002139,拓邦股份,1,Skew60,17.7,4.2,10.19,0.7,1019.0,10.19,10.00200188762977,11.514998112370229,10.7585,0.0499,-1.8
002373,千方科技,2,PVCorr20/PVCorr60,15.7,8.7,7.47,0.5,747.0,7.47,7.590650360970317,9.058349639029684,8.3245,0.0477,-14.2
300123,ST亚光,1,PVCorr60,15.4,8.7,4.27,0.5,854.0,4.27,4.151616417169098,5.125383582830901,4.6385,0.1074,-15.0
000711,ST京蓝,1,DistLo10,15.0,0.0,5.46,0.5,546.0,5.46,5.556871066524184,6.612128933475817,6.0845,0.1148,9.3
003019,宸展光电,1,DistLo10,13.2,0.0,33.97,0.4,3397.0,33.97,32.316765700674395,44.14423429932559,38.23049999999999,0.12,4.7
002856,*ST美芝,1,Skew20,13.0,0.0,26.99,0.4,2699.0,26.99,15.308868646615723,26.35513135338428,20.832,0.0931,15.0
300137,先河环保,1,VRatio10_60,13.0,0.0,18.49,0.4,1849.0,18.49,18.066697753685332,20.196302246314666,19.1315,0.0837,15.0
001259,利仁科技,1,Illiq20,13.0,0.0,68.45,0.4,6845.0,68.45,52.55485827230058,87.74714172769941,70.151,0.12,15.0
300854,中兰环保,1,Skew20,13.0,0.0,31.68,0.4,3168.0,31.68,24.48400675342075,32.582850389436395,28.533428571428573,0.12,15.0
603681,永冠新材,1,Skew20,13.0,0.0,22.099999999999998,0.4,2210.0,22.099999999999998,19.458873065485236,25.858126934514758,22.658499999999997,0.1012,15.0
601018,宁波港,1,DistLo60,11.5,3.3,3.259,0.3,326.0,3.259,3.3177524282497406,3.64124757175026,3.4795000000000003,0.04,-3.3
601618,中国中冶,2,DistLo10/DistLo60,11.2,3.3,2.68,0.3,536.0,2.68,2.70929356013404,2.9437064398659603,2.8265000000000002,0.04,-0.7
600958,东方证券,1,DistLo60,11.1,3.3,8.610000000000001,0.3,861.0,8.610000000000001,8.715731631884426,9.820268368115576,9.268,0.04,2.2
002252,上海莱士,2,CVAmt60/DistLo60,9.6,3.3,5.066999999999999,0.2,507.0,5.066999999999999,5.0326981835691456,5.534301816430853,5.283499999999999,0.04,-2.3
301023,奕帆传动,1,Skew60,9.4,4.2,32.88,0.2,3288.0,32.88,29.845496342484843,42.08000365751516,35.96275,0.1191,-7.9
002033,丽江股份,2,VRatio20_120/VRatio10_60,8.9,0.0,8.63,0.2,863.0,8.63,8.538491749357226,8.821508250642774,8.68,0.04,7.9
000568,泸州老窖,2,DistLo10/DistLo60,8.9,3.3,80.0,0.2,8000.0,80.0,81.4444876838374,89.4125123161626,85.4285,0.0457,-3.0
000932,华菱钢铁,1,PVCorr60,8.5,8.7,3.61,0.2,361.0,3.61,3.593147158462605,4.341852841537395,3.9675,0.045,-15.0
600066,宇通客车,1,Skew20,7.4,0.0,30.47,0.1,3047.0,30.47,30.499773583994255,33.95222641600574,32.226,0.064,3.0
603565,中谷物流,1,Skew60,7.0,4.2,9.24,0.1,924.0,9.24,9.725369415806949,10.983630584193051,10.3545,0.059,-8.1
603296,华勤技术,1,DistLo10,5.6,0.0,69.9857142857143,0.1,6999.0,69.9857142857143,71.88474025561261,85.01240260153024,78.44857142857143,0.1153,3.2
002670,国盛证券,1,Skew60,5.5,4.2,11.36,0.0,1136.0,11.36,10.936144653572423,12.785855346427578,11.861,0.04,-6.4
603156,养元饮品,1,VRatio10_60,5.2,0.0,38.9,0.0,3890.0,38.9,38.74880661133793,48.423193388662064,43.586,0.1161,7.2
601669,中国电建,1,DistLo60,4.5,3.3,4.914479999999999,0.0,491.0,4.914479999999999,4.923241135970805,5.872718864029194,5.39798,0.049,-4.4
300552,万集科技,1,Skew20,3.0,0.0,28.07,0.0,2807.0,28.07,26.450423415794894,31.661576584205093,29.055999999999994,0.0802,5.0
002939,长城证券,1,DistLo60,2.9,3.3,7.74,0.0,774.0,7.74,7.7491588460800696,9.589841153919936,8.669500000000003,0.04,-6.0
