股票代码,股票名称,建议买入价
605377,华旺科技,8.52
600380,健康元,11.59
600007,中国国贸,18.98
000060,中金岭南,5.31
600031,三一重工,21.75
603238,诺邦股份,17.46
000983,山西焦煤,6.89
600754,锦江酒店,21.15
600900,长江电力,26.42
000935,四川双马,18.97
600223,福瑞达,7.55
601156,东航物流,14.66
603848,好太太,19.0
002299,圣农发展,15.66
002539,云图控股,9.66
600060,海信视像,23.2
605183,确成股份,18.78
600196,复星医药,27.85
600256,广汇能源,5.0
002327,富安娜,6.64
