股票代码,股票名称,综合分
001226,拓山重工,62.46
600941,中国移动,62.26
601033,永兴股份,62.25
601019,山东出版,62.23
688057,金达莱,62.14
601816,京沪高铁,62.08
000895,双汇发展,62.07
600936,北投科技,62.07
301003,江苏博云,62.04
601928,凤凰传媒,62.01
600866,星湖科技,62.0
603379,三美股份,61.94
600905,三峡能源,61.94
603477,巨星农牧,61.94
002267,陕天然气,61.93
601021,春秋航空,61.9
000651,格力电器,61.9
603348,文灿股份,61.9
300859,西域旅游,61.88
600195,中牧股份,61.87
001299,美能能源,61.87
600519,贵州茅台,61.85
002085,万丰奥威,61.85
002327,富安娜,61.8
600057,厦门象屿,61.78
000626,远大控股,61.75
605199,ST葫芦娃,61.75
600073,光明肉业,61.73
300866,安克创新,61.7
002828,贝肯能源,61.68
603848,好太太,61.68
000650,仁和药业,61.67
600182,S佳通,61.66
000958,电投产融,61.66
603035,常熟汽饰,61.65
600610,中毅达,61.64
601577,长沙银行,61.62
002572,索菲亚,61.62
300205,*ST天喻,61.62
600894,广日股份,61.6
