date,open,high,low,close,volume,amount
2026-02-10,41.23,41.23,39.74,39.92,1948623.0,109669632.0
2026-02-11,39.68,40.4,39.4,39.83,2019819.0,112741772.0
2026-02-12,39.72,41.82,39.72,40.75,3789452.0,217177978.0
2026-02-13,40.55,41.39,40.18,40.37,2279229.0,129590197.0
2026-02-24,40.75,40.84,39.41,39.79,1688638.0,94178091.0
2026-02-25,39.82,40.25,38.32,39.46,3021031.0,164677347.0
2026-02-26,39.75,41.33,39.34,40.54,3888001.0,220695288.0
2026-02-27,40.57,41.75,40.04,41.08,4351700.0,248910224.0
2026-03-02,41.08,45.47,40.94,44.08,12589768.0,773055728.0
2026-03-03,44.14,44.51,39.32,40.12,10353484.0,601456224.0
2026-03-04,39.97,41.73,38.9,40.34,5108903.0,291013292.0
2026-03-05,40.75,41.67,40.17,40.85,4976363.0,285233361.0
2026-03-06,40.75,44.75,40.47,42.88,8021088.0,483937488.0
2026-03-09,42.18,44.33,40.97,43.63,6355838.0,377863075.0
2026-03-10,44.56,45.19,43.12,44.9,5702658.0,353728071.0
2026-03-11,47.19,47.55,45.12,46.19,6623683.0,427193568.0
2026-03-12,46.43,47.54,45.09,46.54,6390046.0,412849515.0
2026-03-13,46.58,47.12,43.61,44.4,5316203.0,334050520.0
2026-03-16,43.63,43.97,42.08,43.83,4079436.0,245185997.0
2026-03-17,44.55,44.55,40.51,41.0,3956558.0,232693900.0
2026-03-18,41.47,41.83,40.04,41.16,2677101.0,153015483.0
2026-03-19,41.11,41.43,40.12,40.58,2323352.0,132705714.0
2026-03-20,40.61,43.71,40.61,40.9,3587828.0,210743706.0
2026-03-23,40.17,40.74,37.89,38.47,5320877.0,292758889.0
2026-03-24,38.83,40.66,38.01,40.6,3375431.0,185319824.0
2026-03-25,40.52,41.68,40.52,41.02,2713441.0,156168097.0
2026-03-26,40.76,43.71,40.37,42.97,5520450.0,330119218.0
2026-03-27,42.23,44.11,42.13,43.61,2342921.0,141829616.0
2026-03-30,43.63,43.78,41.9,42.24,3431711.0,204769309.0
2026-03-31,42.18,42.35,40.51,41.21,3491727.0,202296530.0
2026-04-01,41.74,42.4,40.8,41.23,3765229.0,217879860.0
2026-04-02,41.04,42.03,39.75,40.04,2283428.0,129883724.0
2026-04-03,40.14,40.32,39.23,39.93,2372636.0,131571089.0
2026-04-07,40.42,40.97,39.76,40.04,1729852.0,97372651.0
2026-04-08,41.25,42.08,40.97,41.3,2805178.0,162975404.0
2026-04-09,41.03,41.33,40.35,41.04,2506649.0,142697690.0
2026-04-10,41.04,41.61,40.67,41.12,2619648.0,150914952.0
2026-04-13,41.11,44.44,40.69,43.3,5838097.0,351477226.0
