date,open,high,low,close,volume,amount
2026-02-24,22.68,22.8,21.26,22.18,7469754.0,164638483.82
2026-02-25,22.22,22.77,22.03,22.38,5532300.0,123873661.0
2026-02-26,22.61,22.99,21.53,22.61,6604100.0,146657265.4
2026-02-27,22.41,23.03,22.32,22.91,4620920.0,104815095.0
2026-03-02,22.14,23.32,22.14,22.5,7427840.0,168537182.8
2026-03-03,22.51,22.76,21.4,21.48,6811440.0,148527344.0
2026-03-04,21.48,21.85,21.01,21.16,6329680.0,135373769.74
2026-03-05,21.48,21.48,20.72,21.01,5208600.0,109659211.8
2026-03-06,20.8,21.52,20.75,21.52,3805380.0,80824268.4
2026-03-09,21.21,22.01,20.76,21.92,8809634.0,188315399.94
2026-03-10,22.37,22.49,22.02,22.13,5273720.0,117338558.4
2026-03-11,22.14,22.92,21.91,22.2,6545120.0,146563467.6
2026-03-12,22.13,22.28,21.38,21.72,4511594.0,97935915.92
2026-03-13,21.72,22.38,21.3,21.32,4375740.0,95735295.8
2026-03-16,21.28,21.46,20.9,21.2,3370100.0,71167720.0
2026-03-17,21.33,21.33,20.5,20.54,3955620.0,82417977.6
2026-03-18,20.75,21.18,20.55,21.08,3026240.0,63123242.0
2026-03-19,21.08,21.16,20.11,20.22,2975500.0,61166419.0
2026-03-20,20.3,20.39,19.6,19.64,3345800.0,66867461.4
2026-03-23,19.46,19.48,18.5,19.0,5847012.0,111010165.96
2026-03-24,19.2,20.9,19.0,20.9,12475580.0,255521407.2
2026-03-25,21.68,22.89,20.9,22.16,19018751.0,416127580.19
2026-03-26,22.4,22.42,20.11,20.79,12454920.0,261524721.6
2026-03-27,20.51,21.38,20.21,21.0,6133140.0,128537353.4
2026-03-30,20.86,21.77,20.6,21.61,5670640.0,119944284.0
2026-03-31,21.56,21.98,20.8,21.01,3777400.0,79888621.0
2026-04-01,21.3,21.51,20.85,20.97,4147600.0,87367585.0
2026-04-02,21.0,21.06,20.46,20.6,3599600.0,74365002.0
2026-04-03,20.6,20.73,19.65,19.89,4533700.0,90702892.0
2026-04-07,19.61,20.18,19.49,19.82,3542800.0,70150706.0
2026-04-08,19.97,20.88,19.78,20.27,4764640.0,96327469.6
2026-04-09,20.16,20.48,19.86,20.24,3454580.0,69587655.8
2026-04-10,20.37,21.3,20.21,20.34,3673400.0,75435263.0
2026-04-13,20.0,20.55,19.82,19.96,4075200.0,81590915.0
2026-04-14,19.91,20.16,19.45,19.72,3457100.0,68196057.0
2026-04-15,19.49,19.84,19.21,19.25,3471240.0,67653839.4
2026-04-16,19.25,20.09,19.21,19.55,4495780.0,88565320.2
2026-04-17,19.57,21.51,19.25,21.51,8453520.0,176184685.2
2026-04-20,21.62,22.45,21.18,22.43,12933880.0,282929778.2
2026-04-21,21.41,22.99,21.07,22.1,14467540.0,323332983.8
2026-04-22,22.09,22.6,21.68,22.35,8227960.0,180921655.6
2026-04-23,22.4,24.0,22.28,23.7,14795900.0,344265583.6
2026-04-24,23.69,23.69,22.51,22.93,8098840.0,185924212.8
2026-04-27,22.97,23.32,21.2,21.96,12105120.0,265868504.0
2026-04-28,22.05,22.29,20.92,20.96,9188420.0,196381989.6
2026-04-29,20.96,20.96,20.96,20.96,,
2026-04-30,19.91,19.91,19.91,19.91,255200.0,5081032.0
2026-05-06,18.91,18.91,18.91,18.91,390000.0,7374900.0
2026-05-07,17.96,17.96,17.96,17.96,434700.0,7807212.0
2026-05-08,17.06,17.06,17.06,17.06,1263400.0,21553604.0
2026-05-11,16.21,16.21,16.21,16.21,2626200.0,42570702.0
2026-05-12,15.4,17.02,15.4,16.85,23581213.0,376294452.55
2026-05-13,16.28,17.69,16.25,17.69,6400540.0,110500338.4
2026-05-14,18.0,18.36,16.81,16.81,9658588.0,167736769.16
2026-05-15,16.61,17.2,15.98,16.22,5665740.0,93676770.63
2026-05-18,16.14,16.15,15.41,15.69,4525808.0,70663445.36
2026-05-19,15.78,16.27,15.71,15.91,3127148.0,50124029.24
2026-05-20,15.9,16.07,15.12,15.17,4483888.0,68773554.16
2026-05-21,15.12,15.26,14.41,14.41,4467300.0,65809596.2
2026-05-22,14.37,15.13,14.33,15.13,3433240.0,51536264.2
2026-05-25,15.28,15.89,15.04,15.8,3519600.0,54600973.0
2026-05-26,15.87,16.1,15.32,15.86,2422340.0,37935247.4
2026-05-27,15.86,16.1,15.56,15.96,2287128.0,36396973.2
2026-05-28,15.97,16.74,15.75,16.66,3637600.0,59435329.0
2026-05-29,16.67,16.77,15.83,15.83,3002800.0,48284047.0
2026-06-01,15.33,15.68,15.04,15.32,3523740.0,53739681.8
2026-06-02,15.31,15.67,15.12,15.16,1901493.0,29120899.02
2026-06-03,15.29,15.6,14.77,15.08,2983173.0,44922949.87
2026-06-04,15.08,15.24,14.87,15.17,1782040.0,26799038.0
2026-06-05,15.17,15.68,14.74,15.3,2075040.0,31677106.4
2026-06-08,15.01,15.65,14.8,14.96,2484940.0,37743342.8
2026-06-09,15.01,15.33,14.96,15.2,1442140.0,21902703.0
