date,open,high,low,close,volume,amount
2026-02-06,29.530997304582208,29.76888589398024,29.350530098831985,29.580215633423183,2558759.0,92232760.0
2026-03-30,23.54276729559748,23.91190476190476,23.378706199460915,23.85448337825696,2030060.0,58707128.0
2026-03-31,23.936513926325247,24.199011680143755,23.4033153638814,23.50175202156334,2805200.0,81266832.0
2026-04-01,23.887295597484275,23.936513926325247,23.633000898472595,23.82987421383648,2364468.0,68647280.0
2026-04-02,23.7478436657682,23.78885893980233,23.05058400718778,23.14902066486972,2416334.0,68775032.0
2026-04-03,23.28026954177897,23.337690925426774,22.771680143755617,22.886522911051213,2030328.0,56892188.0
2026-04-07,22.89472596585804,23.3458939802336,22.89472596585804,23.19003593890386,2236628.0,63180460.0
2026-04-08,23.55097035040432,24.1826055705301,23.55097035040432,24.14159029649596,5005693.0,146573824.0
2026-04-09,23.92831087151842,23.92831087151842,23.28026954177897,23.30487870619946,4072700.0,116550440.0
2026-04-10,23.43612758310872,24.256433063791555,23.43612758310872,23.92010781671159,5190574.0,151860768.0
2026-04-13,23.81346810422282,23.944716981132075,23.61659478885894,23.82167115902965,2888960.0,83832400.0
2026-04-14,23.97752920035939,26.200557053009884,23.97752920035939,26.200557053009884,9733325.0,301632384.0
2026-04-15,26.90601976639712,26.93883198562444,25.76579514824797,25.9462623539982,12087813.0,386012896.0
2026-04-16,26.200557053009884,27.64429469901168,26.200557053009884,26.93062893081761,12015570.0,395014336.0
2026-04-17,26.54508535489668,26.65992812219228,26.25797843665768,26.397430368373765,5885296.0,189278368.0
2026-04-20,26.2333692722372,26.397430368373765,26.085714285714285,26.249775381850853,4870205.0,155816416.0
2026-04-21,26.45485175202156,26.725552560646896,25.92165318957772,26.577897574123988,5078240.0,163169632.0
2026-04-22,26.577897574123988,27.71812219227313,26.397430368373765,27.709919137466308,10335233.0,342950528.0
2026-04-23,27.562264150943395,27.64429469901168,26.356415094339624,27.40640610961365,9862453.0,323652288.0
2026-04-24,26.90601976639712,26.91422282120396,26.413836477987424,26.65992812219228,5464770.0,177402544.0
2026-04-27,26.692740341419587,27.5048427672956,26.577897574123988,27.5048427672956,6971027.0,231005008.0
2026-04-28,27.23414195867026,27.627888589398022,26.988050314465408,27.029065588499552,4491308.0,148917856.0
2026-04-29,27.23414195867026,27.488436657681937,26.90601976639712,27.045471698113207,4864524.0,160938864.0
2026-04-30,26.95523809523809,27.381796945193173,26.577897574123988,26.62711590296496,5378704.0,176441888.0
2026-05-06,32.11,32.9,31.93,31.95,9126173.0,301045564.0
2026-05-07,32.1,32.7,31.7,32.61,6933404.0,227464020.0
2026-05-08,32.9,33.7,32.6,32.73,9155865.0,308379724.0
2026-05-11,33.11,33.15,32.36,33.0,6559324.0,218657673.0
2026-05-12,32.73,32.9,32.33,32.58,4551740.0,150791728.0
2026-05-13,32.46,32.82,32.02,32.56,5681382.0,187219301.0
2026-05-14,32.8,32.9,32.0,32.11,5509577.0,181575187.0
2026-05-15,32.05,32.8,31.77,31.92,6320542.0,208115650.0
2026-05-18,31.92,32.8,31.77,32.65,5205948.0,171966968.0
2026-05-19,32.66,33.55,32.41,33.43,7114142.0,240633955.0
2026-05-20,33.24,33.39,32.49,32.61,4977035.0,166227705.0
2026-05-21,32.73,33.97,32.56,32.65,9541549.0,323935780.0
2026-05-22,32.75,32.99,32.01,32.21,5978721.0,196886363.0
2026-05-25,32.26,32.8,31.85,32.32,4749853.0,156058689.0
2026-05-26,32.32,33.72,31.77,33.43,9189026.0,307201255.0
2026-05-27,33.29,33.68,32.49,32.79,6463029.0,217117049.0
2026-05-28,32.9,32.9,30.91,31.94,7495857.0,236879572.0
2026-05-29,31.9,32.85,31.5,31.78,5760556.0,184906443.0
2026-06-01,31.55,33.37,31.32,32.36,7119132.0,231593842.0
2026-06-02,32.36,32.59,31.43,31.97,5563690.0,177489672.0
2026-06-03,31.92,32.46,31.05,31.15,6699145.0,212321273.0
2026-06-04,30.62,31.0,29.91,30.15,6203125.0,188483010.0
2026-06-05,29.96,30.49,29.13,30.01,4832417.0,144099323.0
2026-06-08,29.3,30.23,29.05,29.43,4552598.0,134863890.0
2026-06-09,29.54,30.13,29.45,29.78,3555988.0,106008093.0
2026-06-10,29.3,29.87,28.7,29.08,3988268.0,116580512.0
2026-06-11,28.8,29.13,27.32,27.63,6089431.0,169704424.0
