日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260330,人工智能,5.1,观察,000021,深科技,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000070,特发信息,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000100,TCL科技,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000409,云鼎科技,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000536,华映科技,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000551,创元科技,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000555,神州信息,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000700,模塑科技,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000702,正虹科技,智能|软件|科技|信息
20260330,人工智能,5.1,观察,000707,双环科技,智能|软件|科技|信息
20260330,低空经济,1.8,观察,000547,航天发展,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,000901,航天科技,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,002025,航天电器,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,002389,航天彩虹,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,002928,华夏航空,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,300446,航天智造,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,300455,航天智装,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,300581,晨曦航空,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,300900,广联航空,无人机|航空|航天|飞行
20260330,低空经济,1.8,观察,600029,南方航空,无人机|航空|航天|飞行
20260330,军工,1.5,观察,000547,航天发展,军工|航天|船舶|电子
20260330,军工,1.5,观察,000561,烽火电子,军工|航天|船舶|电子
20260330,军工,1.5,观察,000682,东方电子,军工|航天|船舶|电子
20260330,军工,1.5,观察,000823,超声电子,军工|航天|船舶|电子
20260330,军工,1.5,观察,000901,航天科技,军工|航天|船舶|电子
20260330,军工,1.5,观察,001388,信通电子,军工|航天|船舶|电子
20260330,军工,1.5,观察,002025,航天电器,军工|航天|船舶|电子
20260330,军工,1.5,观察,002036,联创电子,军工|航天|船舶|电子
20260330,军工,1.5,观察,002052,同洲电子,军工|航天|船舶|电子
20260330,军工,1.5,观察,002119,康强电子,军工|航天|船舶|电子
20260330,光伏,0.8,观察,000027,深圳能源,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000096,广聚能源,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000537,绿发电力,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000539,粤电力Ａ,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000543,皖能电力,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000600,建投能源,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000690,宝新能源,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000695,滨海能源,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000723,美锦能源,光伏|能源|硅|电力
20260330,光伏,0.8,观察,000767,晋控电力,光伏|能源|硅|电力
20260330,数字经济,-1.0999999999999996,观察,000409,云鼎科技,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,000538,云南白药,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,000807,云铝股份,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,000810,创维数字,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,000815,美利云,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,000878,云南铜业,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,000903,ST云动,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,002053,云南能投,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,002059,云南旅游,数字|网络|云|数据
20260330,数字经济,-1.0999999999999996,观察,002174,游族网络,数字|网络|云|数据
