title,content,source,pub_time
所罗门群岛议会下周选举新总理,【所罗门群岛议会下周选举新总理】财联社5月7日电，霍尼亚拉消息：所罗门群岛总督大卫·蒂瓦·卡普7日致信议会议员，宣布新总理选举将于5月15日举行。所罗门群岛议会7日投票通过对总理马内莱的不信任动议，原政府须作为看守政府履职至选出新总理。根据宪法，新总理将由议会从现任议员中选出。候选人提名工作将于8日至10日进行。 (新华社),cls,19:47:52
中国锂电池出口一季度大增超50% 国产储能出口迎爆发式增长,【中国锂电池出口一季度大增超50% 国产储能出口迎爆发式增长】财联社5月7日电，今年以来，中国储能产品出口规模及增速亮眼。海关数据显示，今年一季度，储能设备最核心、最关键的部件之一——锂离子蓄电池出口金额较去年同期增长了超过50%。其中，欧盟为最大出口市场，东盟为第二大出口市场。业内人士指出，一季度储能出口逆势高增，是海外刚需、产业变革多重因素叠加的结果，国内电池产品的增值税出口退税政策的调整，也是一个重要原因。此外，在多年的积累中，中国的储能产品实现了低成本、高性能，是让国内企业抓住这一轮海外市场需求爆发机遇的核心内因。业内人士指出，随着未来钠离子电池的进一步量产和推广，将进一步提升储能产品的性能和安全性，并降低成本，而这也将成为未来我国储能发展的另一个爆发点。 (央视财经),cls,19:51:42
,财联社5月7日电，美国司法部正调查涉伊朗战事、规模达26亿美元石油交易。,cls,19:52:47
巴西宣布对中国公民免签,【巴西宣布对中国公民免签】财联社5月7日电，巴西政府7日宣布，自2026年5月11日起，对持普通护照的中国公民实施免签入境政策。根据巴西外交部发布的公报，持普通护照的中华人民共和国公民可享受短期免签入境，每次入境最长可免签停留30天。 (央视新闻),cls,19:58:36
成都：积极发展现代种业 大力发展智慧农业,【成都：积极发展现代种业 大力发展智慧农业】财联社5月7日电，中共成都市委、成都市人民政府近日发布关于锚定农业农村现代化奋力推进乡村全面振兴的实施意见。其中提出，积极发展现代种业。保障运行万安实验室，推进天府种业创新重点实验室等创新平台建设运行，积极发展生物育种，加快建设邛崃粮油、彭州蔬菜区域育种创新中心。加强地方种质资源保护与开发利用，稳定制种基地规模。抓好畜禽遗传资源保护和良繁体系建设，加大新品种扩繁推广力度。大力发展智慧农业。实施智慧农业发展行动，提质建设成都“智农大脑”。探索智慧农（牧、渔）场建设模式，推动现代设施农业和智能农机装备融合应用，促进人工智能与农业发展相结合。加强智慧农业标准体系建设。积极争取农业“智改数转”试点。,cls,20:00:23
中韩举行海域划界谈判工作组第十五轮会谈,【中韩举行海域划界谈判工作组第十五轮会谈】财联社5月7日电，外交部东黄海事务代表郭燕5月7日与韩国外交部国际法律局局长李奭周在中国成都共同主持中韩海域划界谈判工作组第十五轮会谈。双方就海域划界有关问题坦诚深入交换意见，并同意适时举行工作组第十六轮会谈。,cls,20:02:08
,财联社5月7日电，现货白银价格涨4.76%，报81.00美元/盎司；COMEX白银期货涨5.32%，报81.415美元/盎司。,cls,20:02:49
ST洲际：控股股东被申请破产清算,【ST洲际：控股股东被申请破产清算】财联社5月7日电，ST洲际(600759.SH)公告称，公司收到控股股东广西正和通知，债权人张友进以广西正和不能清偿到期债务且明显缺乏清偿能力为由，向柳州中院申请对广西正和进行破产清算。截至公告日，广西正和未收到法院受理文件，申请能否被受理存在重大不确定性。若受理，后续可能涉及公司控制权变动。公司表示，该事项不会对日常生产经营产生重大不利影响。,cls,20:03:12
,财联社5月7日电，全球芯片LOF(501225)将于2026年5月8日开市起停牌，自2026年5月8日10:30起复牌，停牌期间赎回业务照常办理。,cls,20:08:21
顺钠股份：控股股东所持1.2亿股股份将被司法拍卖 可能导致实控人发生变更,【顺钠股份：控股股东所持1.2亿股股份将被司法拍卖 可能导致实控人发生变更】财联社5月7日电，顺钠股份(000533.SZ)公告称，公司第一大股东、控股股东蕙富博衍所持公司1.2亿股股份(占其所持股份100%，占公司总股本17.37%)将被浙江省杭州市余杭区人民法院于2026年6月16日至17日进行司法拍卖。本次拍卖可能导致公司控股股东、实际控制人发生变更，但预计不会对公司正常经营活动产生重大影响。,cls,20:09:09
