title,content,source,pub_time
,财联社5月13日电，Quantum Cyber获独家无人机平台合同，恰逢美政府寻求550亿无人机作战资金。,cls,20:04:14
,财联社5月13日电，赛富时宣布与美国家安全部门签订了一份价值7200万美元的新企业许可协议（ELA）。,cls,20:05:42
恩捷股份：终止购买中科华联100%股份事项,【恩捷股份：终止购买中科华联100%股份事项】财联社5月13日电，恩捷股份(002812.SZ)公告称，公司决定终止发行股份购买资产并募集配套资金事项。因交易各方对标的公司中科华联的估值认定未达成一致，未能就交易对价等核心条款达成共识。公司承诺自公告之日起1个月内不再筹划重大资产重组。终止本次交易不会对公司生产经营和财务状况造成重大不利影响。,cls,20:09:06
恩捷股份：拟投资40亿元在自贡投建50亿平方米锂电池隔离膜项目,【恩捷股份：拟投资40亿元在自贡投建50亿平方米锂电池隔离膜项目】财联社5月13日电，恩捷股份(002812.SZ)公告称，公司拟在四川省自贡市荣县投资建设年产50亿平方米锂电池隔离膜项目，预计总投资额40亿元。公司与自贡市人民政府签订《战略合作协议》，控股子公司上海恩捷与荣县人民政府签订《投资合作协议》。项目由新设子公司实施，公司持股67%，自贡市政府推荐的产业合作方持股33%，后续可引入其他合作方持股不超过10%。项目资金通过自有资金和自筹资金解决，旨在完善产能布局，提升市场占有率。,cls,20:09:13
,财联社5月13日电，阿里巴巴高管表示，对云基础设施的持续投资将提升相应产品线的整体利润率。,cls,20:09:42
,财联社5月13日电，阿里巴巴首席财务官表示，“在过去一年中，我们在进行（人工智能）投资方面一直非常坚定，而我们也打算在接下来的两年里继续保持这种坚定态度，继续开展此类投资。”,cls,20:10:18
,财联社5月13日电，算力租赁商Nebius在电话会议中将2026年资本支出指引上调至200亿-250亿美元之间。,cls,20:13:35
中国巨石：拟投资44.31亿元建设年产5万吨电子纱暨3.2亿米电子布生产线项目,【中国巨石：拟投资44.31亿元建设年产5万吨电子纱暨3.2亿米电子布生产线项目】财联社5月13日电，中国巨石(600176.SH)公告称，公司全资子公司巨石集团之全资子公司巨石淮安拟建设年产5万吨电子纱暨3.2亿米电子布生产线建设项目，总投资44.31亿元。项目建成后，预计总投资收益率10.81%，有利于公司调整产品结构、提升盈利能力和国际竞争力。,cls,20:15:34
,财联社5月13日电，为保护基金份额持有人利益，博时标普500ETF(513500)2026年5月14日起暂停申购业务。,cls,20:16:32
美国总统特朗普抵京 韩正前往机场迎接,【美国总统特朗普抵京 韩正前往机场迎接】应国家主席习近平邀请，美国总统特朗普5月13日晚乘专机抵达北京，开始对中国进行国事访问。国家副主席韩正前往机场迎接。 (新华社),cls,20:17:20
,"【中科创达：2025年度权益分派每10股派1.85元（含税）】中科创达公告称，2025年度权益分派方案已获2026年5月12日股东会审议通过。本次以总股本剔除已回购股份后的459,733,544股为基数，向全体股东每10股派发现金红利1.85元（含税），共计派现8505.07万元，不送红股，不以资本公积金转增股本。股权登记日为2026年5月20日，除权除息日为5月21日。",sina,2026-05-13 20:18:40
,印度石油公司（OIL India）第三财季（截至三月）运营收入为596.1亿卢比。,sina,2026-05-13 20:18:35
,【美国总统特朗普抵京 韩正前往机场迎接】应国家主席习近平邀请，美国总统特朗普5月13日晚乘专机抵达北京，开始对中国进行国事访问。国家副主席韩正前往机场迎接。 (新华社),sina,2026-05-13 20:17:44
,【亚威股份：早年投资的SK海力士供应链企业不会并表，公司重心仍放在主营业务上】SK海力士的股价上涨同时也影响了A股市场。亚威股份因为多年前的一桩收购涉及SK海力士在韩国的供应链企业，股价近期明显走高。今日盘中最高触及涨停，收盘报11.92元，涨4.10%，全天振幅达15.02%。本周涨幅接近10%。财闻以投资者身份致电亚威股份证券部，工作人员明确指出，GSI仅作为公司财务投资的存在，业绩贡献占比不足以并表且短期内也不会并表。“公司还是会把经营重心放在主营业务上。”（财闻）,sina,2026-05-13 20:17:18
,【日本4月企业破产数达883家 同比增加6.6%】日本东京商工调查公司5月13日公布的日本全国4月破产企业数（负债额1000万日元以上）较上年同期增加6.6%至883家，连续5个月同比增加。人手不足及物价高涨使经营承压，负债总额增加8.8%至1118亿日元。,sina,2026-05-13 20:15:58
,Nebius：将2026年资本支出指引上调至200亿美元至250亿美元。,sina,2026-05-13 20:15:27
,【中国巨石：拟投资44.31亿元建设年产5万吨电子纱暨3.2亿米电子布生产线建设项目】中国巨石公告，全资子公司巨石集团淮安有限公司拟建设年产5万吨电子纱暨3.2亿米电子布生产线建设项目，总投资44.31亿元。项目资金来源为公司自筹及银行贷款，建设周期为1.5年。项目实施后，有利于公司实现结构调整和转型升级，进一步完善产业布局，提升企业的绿色制造水平和经济效益。,sina,2026-05-13 20:15:24
,【三七互娱：2026年一季度拟每10股派2.1元 分红4.62亿元】三七互娱公告称，公司2026年第一季度实现归母净利润8.73亿元。公司拟以总股本扣减已回购股份后的21.99亿股为基数，向全体股东每10股派送现金股利2.10元（含税），现金分红总金额4.62亿元（含税），不送红股，不以资本公积转增股本。若享有利润分配权的股本总额变化，将按每股分配比例不变原则调整分红总额。该预案已通过董事会审议，无需提交股东会。,sina,2026-05-13 20:14:50
,【科泰电源：股东新疆荣旭泰减持320万股 占总股本1%】科泰电源公告称，持股5%以上股东新疆荣旭泰投资有限合伙企业在2026年4月27日至5月13日期间，以集中竞价方式减持公司股份320万股，占公司总股本比例1%，减持均价在28.50 - 32.28元/股。本次减持后，新疆荣旭泰及其一致行动人蔡行荣先生合计持股1322.00万股，占总股本4.1313%。本次减持计划已实施完毕，未违规，不会对公司治理及经营产生重大影响，也不会导致控制权变更。,sina,2026-05-13 20:14:38
,市场消息：美国暂停居家医疗、临终关怀类联邦医疗保险参保登记业务。,sina,2026-05-13 20:14:22
,阿里巴巴高管：对即时零售单店经济模型将于2027财年末实现盈利抱有信心。,sina,2026-05-13 20:13:28
,菲律宾参议院官员：参议院大楼内所有人均安全，我们都安然无恙。,sina,2026-05-13 20:12:51
,【电工合金：向不特定对象发行可转换公司债券申请获得审核通过】电工合金公告，2026年5月13日，深圳证券交易所上市审核委员会召开2026年第23次上市审核委员会审议会议，对江阴电工合金股份有限公司向不特定对象发行可转换公司债券的申请进行了审核，根据会议审议结果，公司本次向不特定对象发行可转换公司债券的申请符合发行条件、上市条件和信息披露要求。,sina,2026-05-13 20:12:43
,【云南锗业：高品质磷化铟单晶片建设项目建设工作正按计划开展】云南锗业5月13日在业绩说明会上表示，截至2025年底，公司磷化铟产能为15万片/年（2—4寸）。经公司董事会批准，公司于2026年4月开始实施“高品质磷化铟单晶片建设项目”，该项目计划建设期为18个月，计划在现有产能基础上扩建一条年产30万片（折合4英寸计算，其中包括6000片6英寸）高品质磷化铟单晶片生产线，最终达到年产45万片（折合4英寸）高品质磷化铟单晶片的产能。目前上述项目建设工作正按计划开展，项目产能将随着建设进度逐步释放。,sina,2026-05-13 20:11:44
,菲律宾参议院官员：目前尚未收到人员伤亡报告，相关情况正在评估中。,sina,2026-05-13 20:11:35
,瑞穗将腾讯音乐娱乐集团目标股价从每股23美元下调至每股18美元。,sina,2026-05-13 20:11:29
,勃肯首席执行官表示：目前难以预测中东战争的影响会持续多久，公司正采取措施缓解部分直接影响。,sina,2026-05-13 20:10:46
,【恩捷股份：拟在四川省自贡市荣县投资建设锂电池隔离膜项目，项目预计总投资额为人民币40亿元】恩捷股份公告，公司拟在四川省自贡市荣县投资建设年产50亿平方米锂电池隔离膜项目，项目预计总投资额为人民币40亿元。公司与自贡市人民政府签订了《战略合作协议》，公司控股子公司上海恩捷与荣县人民政府签订了《投资合作协议》及补充协议。项目规划建设年产能约50亿平方米的锂电池隔离膜生产线及配套涂布产线，主要开展锂电池隔离膜和涂布膜的制造、销售等。,sina,2026-05-13 20:10:37
,【深圳华强：控股股东因可交换债券换股权益变动触及5%】深圳华强公告称，2026年4月22日至5月12日，控股股东华强集团可交换债券持有人累计换股4915.84万股，占总股本4.70%，华强集团持股比例由69.59%被动降至64.89%，权益变动触及5%整数倍。本次变动后，华强集团仍持有6.79亿股，占比64.89%，不会导致控股股东或实控人变更，也不影响公司治理及经营。可交换债券仍在换股期，公司将持续披露相关信息。,sina,2026-05-13 20:10:21
,欧佩克月报：二手资料显示，4月沙特原油产量环比减少95.8万桶/日，达到676.8万桶/日。二手资料显示，4月伊朗原油产量环比下降21.1万桶/日，至285.4万桶/日。二手资料显示，4月伊拉克原油产量环比下降29.1万桶/日，至 138.9万桶/日。二手资料显示，4月委内瑞拉原油产量环比增加3.7万桶/日，至148.6万桶/日。,sina,2026-05-13 20:10:06
