title,content,source,pub_time
,财联社5月14日电，Fiserv股票在盘前交易中上涨3%，此前该公司宣布与OpenAI建立合作关系。,cls,19:33:05
频准激光上交所IPO定于5月21日上会,【频准激光上交所IPO定于5月21日上会】财联社5月14日电，上海证券交易所上市审核委员会定于2026年5月21日召开2026年第23次上市审核委员会审议会议，审议上海频准激光科技股份有限公司（首发）。,cls,19:33:33
美股AI光互联龙头POET盘前涨幅扩大至23%,【美股AI光互联龙头POET盘前涨幅扩大至23%】财联社5月14日电，美股AI光互联龙头POET盘前涨幅扩大至23%。消息面上，公司和光互连基础设施平台Lumilens合作，推动晶圆级光子集成。,cls,19:34:26
,财联社5月14日电，江苏展芯创业板IPO获上市委会议通过。,cls,19:37:07
,财联社5月14日电，洲际交易所（ ICE）白糖期货秋季合约跌幅超过3%，跌至每吨441.50美元。,cls,19:37:29
江山股份再融资定于5月21日上会审议,【江山股份再融资定于5月21日上会审议】财联社5月14日电，上海证券交易所上市审核委员会定于2026年5月21日召开2026年第22次上市审核委员会审议会议，审议南通江山农药化工股份有限公司(再融资)。,cls,19:39:21
沃格光电：实控人及持股5%以上股东相关方因涉嫌信披违法违规被证监会立案,【沃格光电：实控人及持股5%以上股东相关方因涉嫌信披违法违规被证监会立案】财联社5月14日电，沃格光电(603773.SH)公告称，公司控股股东、实际控制人易伟华及持股5%以上股东辉睿1号私募投资基金的管理人深圳中锦程资产管理有限公司于2026年5月14日收到证监会《立案告知书》，因涉嫌信息披露违法违规，证监会决定对易伟华、深圳中锦程资产管理有限公司立案。本次调查与公司经营无关，公司将密切关注进展并履行信披义务。,cls,19:42:25
全球芯片LOF二级市场出现较大幅度溢价 5月15日开市起至当日10:30停牌,【全球芯片LOF二级市场出现较大幅度溢价 5月15日开市起至当日10:30停牌】财联社5月14日电，全球芯片LOF(501225)二级市场交易价格明显高于基金份额净值，出现较大幅度溢价。2026年5月14日，本基金二级市场的收盘价为4.289元，截至2026年5月12日，基金基金份额净值为3.0357元。特此郑重提醒广大投资者，应密切关注二级市场交易价格溢价风险，审慎做出投资决策，如盲目投资，后续可能遭受重大损失。 为保护投资者利益，基金将于2026年5月15日开市起停牌，自2026年5月15日10:30起复牌，停牌期间基金赎回业务照常办理。,cls,19:43:10
中韩半导体ETF华泰柏瑞二级市场出现较大幅度溢价 5月15日开市起至当日10:30停牌,【中韩半导体ETF华泰柏瑞二级市场出现较大幅度溢价 5月15日开市起至当日10:30停牌】财联社5月14日电，中韩半导体ETF华泰柏瑞(513310)二级市场交易价格明显高于基金份额参考净值，出现较大幅度溢价。特此提示投资者关注二级市场交易价格溢价风险，投资者如果盲目投资，可能遭受重大损失。 为保护投资者的利益，基金将于2026年5月15日开市起至当日10:30停牌。,cls,19:45:27
【机构调研】这家应用材料制造商通过美国前二半导体设备厂特殊工艺认证并成为一级供应商,这家应用材料制造商通过美国前二半导体应用设备厂特殊工艺认证并成为一级供应商，公司将业务延伸至数据中心液冷领域。,cls,19:45:46
农业农村部修订印发生猪产能综合调控实施方案 设定全国能繁母猪正常保有量稳定在3750万头左右,【农业农村部修订印发生猪产能综合调控实施方案 设定全国能繁母猪正常保有量稳定在3750万头左右】财联社5月14日电，农业农村部印发《生猪产能综合调控实施方案（2026年修订）》。此次《方案》综合考虑猪肉市场供需、生猪生产效率提升等因素，设定全国能繁母猪正常保有量稳定在3750万头左右，是自2024年2月以来再次下调正常保有量目标。《方案》明确，适当收紧能繁母猪存栏量绿色区域和黄色区域上限以及黄色区域下限，建立产能分级联动调控机制，强化生产和市场预期引导，促进生猪市场供需更加适配。下一步，农业农村部将密切跟踪《方案》落实情况，加强监测预警，压实地方属地责任，强化政策协同，健全上下联动、响应及时的生猪产能综合调控机制，推动生猪价格保持在合理水平，更好稳定产业发展。,cls,19:48:21
纳指科技ETF景顺二级市场出现较大幅度溢价 5月15日开市起至当日10:30停牌,【纳指科技ETF景顺二级市场出现较大幅度溢价 5月15日开市起至当日10:30停牌】财联社5月14日电，纳指科技ETF景顺(159509)二级市场交易价格明显高于基金份额参考净值（IOPV），出现较大幅度溢价。2026年5月14日，基金二级市场的收盘价为2.585元，收盘时基金份额参考净值（IOPV）为2.2161元。特此郑重提醒广大投资者，应密切关注二级市场交易价格溢价风险，审慎做出投资决策，如盲目投资，可能遭受重大损失。为保护投资者利益，基金将于2026年5月15日开市起停牌，自2026年5月15日10:30起复牌，停牌期间基金赎回业务照常办理。,cls,19:49:37
中信保诚鼎利LOF二级市场出现较大幅度溢价 5月15日开市起至当日10:30停牌,【中信保诚鼎利LOF二级市场出现较大幅度溢价 5月15日开市起至当日10:30停牌】财联社5月14日电，中信保诚鼎利LOF(165528)二级市场交易价格明显高于基金份额净值，出现较大幅度溢价。2026年5月14日，基金二级市场的收盘价为3.445元，截至2026年5月13日，基金基金份额净值为2.8311元。特此郑重提醒广大投资者，应密切关注二级市场交易价格溢价风险，审慎做出投资决策，如盲目投资，后续可能遭受重大损失。为保护投资者利益，本基金将于2026年5月15日开市起停牌，自2026年5月15日10:30起复牌，停牌期间本基金赎回业务照常办理。,cls,19:51:16
习近平为美国总统特朗普举行欢迎宴会,"【习近平为美国总统特朗普举行欢迎宴会】5月14日晚，国家主席习近平在北京人民大会堂举行宴会，欢迎美国总统特朗普访华。

人民大会堂金色大厅华灯璀璨，两国元首先后发表致辞。

习近平指出，今年是中国“十五五”开局之年，14亿多中国人民立足5000多年中华文明深厚基础，正在以高质量发展全面推进中国式现代化。今年也是美国独立250周年，3亿多美国人民正在重振爱国、创新、开拓精神，推动美国发展迈向新的征程。中美两国人民都是伟大的人民，实现中华民族伟大复兴和让美国再次伟大，完全可以并行不悖、相互成就、造福世界。

习近平强调，55年前，中美开展“乒乓外交”，推开了中美冰封20多年的大门，成为当代国际关系史上的重大事件。此后，中美之间以很多开放合作的故事，不断书写着友谊的佳话。新形势下，我同特朗普总统多次会晤和通话，推动中美关系保持总体稳定。我们一致认为，中美关系是当今世界最重要的双边关系，只能搞好不能搞坏。两国合则两利、斗则俱伤，应该成为伙伴而不是对手。我们同意构建中美建设性战略稳定关系，推动中美关系稳定、健康、可持续发展，为世界带来更多和平、繁荣、进步。

习近平指出，纵观中美关系发展历程，能不能做到相互尊重、和平共处、合作共赢是双边关系能否稳定发展的关键所在。中美关系承载着两国17亿多人民的福祉，关乎世界80多亿人民的利益。我们应当共同扛起这个历史重任，推动中美关系这艘巨轮沿着正确航道平稳前行。

特朗普表示，十分感谢习近平主席对他访华的热情款待。今天是美好的一天，这是一次重要访问，双方进行了积极和建设性的对话。美国人民和中国人民相互欣赏、相互尊重，友谊源远流长。美中关系是世界上最重要的双边关系，两国要加强合作，为世界创造美好未来。

李强、蔡奇、王毅、何立峰等出席宴会。 (新华社)",cls,19:51:56
,财联社5月14日电，意大利富时MIB指数日内涨幅达1%。,cls,19:53:10
农业农村部：将能繁母猪存栏量变动划分为绿色、黄色和红色3个区域 采取相应的调控措施,"【农业农村部：将能繁母猪存栏量变动划分为绿色、黄色和红色3个区域 采取相应的调控措施】财联社5月14日电，农业农村部印发《生猪产能综合调控实施方案（2026年修订）》，按照生猪产能综合调控要求，将能繁母猪存栏量变动划分为绿色、黄色和红色3个区域，采取相应的调控措施。

1.绿色区域：产能正常波动。能繁母猪月度存栏量处于正常保有量的92%~103%区间（含92%和103%两个临界值）。以市场调节为主，原则上不启动调控措施。保持监测预警工作常态化，定期发布动态监测信息。

2.黄色区域：产能大幅波动。能繁母猪月度存栏量处于正常保有量的103%~106%或88%~92%区间（含88%和106%两个临界值）。启动相应调控措施，与市场调节共同作用，推动能繁母猪存栏量回归到绿色区域。

情形一：能繁母猪存栏量大幅增加。能繁母猪月度存栏量处于正常保有量的103%~106%区间。一是加强监测预警。强化能繁母猪存栏量监测调度，加密释放预警信息，引导生猪产能调减。二是启动产能调减机制。农业农村部引导大型生猪养殖企业作出产能调减承诺并加强对其的窗口指导。相关地方各级农业农村部门引导和督促生猪产能调控场采取延迟能繁母猪补栏、加快淘汰低产母猪等产能调减措施。三是向产能增幅较大的地方发预警函。农业农村部视情况向能繁母猪存栏量增幅较大的省级农业农村部门发预警函，要求及时采取控产措施。省级和市级农业农村部门可建立相应的预警机制。

情形二：能繁母猪存栏量大幅减少。能繁母猪月度存栏量处于正常保有量的88%~92%区间。一是加强监测预警。强化监测调度，多渠道及时发布预警信息，强化市场预期引导。二是启动产能增加机制。农业农村部引导大型生猪养殖企业合理增加产能。相关地方各级农业农村部门引导和督促生猪产能调控场减缓能繁母猪淘汰，增加能繁母猪补栏，稳定并恢复产能。三是向产能降幅较大的地方发预警函。农业农村部视情况向能繁母猪存栏量降幅较大的省级农业农村部门发预警函，要求及时采取恢复措施。省级和市级农业农村部门可建立相应的预警机制。

3.红色区域：产能过度波动。能繁母猪月度存栏量高于正常保有量的106%或低于正常保有量的88%。进一步压实地方责任，强化相应调控措施，促使能繁母猪存栏量逐步回归到绿色区域。

情形一：能繁母猪存栏量过度增加。能繁母猪月度存栏量高于正常保有量的106%。农业农村部向能繁母猪存栏量过度增加，且未采取调控措施或调控不力的省级农业农村部门发预警函，全面强化各项产能调减措施，督促指导全行业继续加大低产母猪淘汰力度，暂缓补栏能繁母猪和新建扩建猪场。

情形二：能繁母猪存栏量过度减少。能繁母猪月度存栏量低于正常保有量的88%。农业农村部向能繁母猪存栏量过度减少，且未采取调控措施或调控不力的省级农业农村部门发预警函，督促进一步采取生产补贴、信贷、贴息等政策措施，遏制产能下滑势头，尽快恢复能繁母猪存栏量。",cls,19:55:12
高盛：小型模块化反应堆商业化加速 2045年部署规模或达46GW,【高盛：小型模块化反应堆商业化加速 2045年部署规模或达46GW】财联社5月14日电，高盛在最新研报中表示，随着全球核电建设正在北美、欧洲和亚洲同步升温，小型模块化反应堆（SMR）的商业化落地可能进一步推高未来二十年的铀需求。高盛预计，到2045年，随着全球范围内的SMR部署规模达到46GW，铀市场累计供需缺口或高达23.32亿磅。,cls,19:56:17
农业农村部：设定全国规模猪场保有量稳定在13万个以上的目标,【农业农村部：设定全国规模猪场保有量稳定在13万个以上的目标】财联社5月14日电，农业农村部印发《生猪产能综合调控实施方案（2026年修订）》，根据2025年末全国养殖场直联直报系统备案的规模猪场数量，结合生猪规模养殖发展趋势，设定全国规模猪场保有量稳定在13万个以上的目标，规模猪场按照《畜禽养殖场备案管理办法》的规定进行备案管理。各地应保持规模猪场数量总体稳定，不得随意拆除。,cls,19:56:30
爱普股份：拟1.08亿元收购控股子公司爱普配料49%股权,【爱普股份：拟1.08亿元收购控股子公司爱普配料49%股权】财联社5月14日电，爱普股份(603020.SH)公告称，公司拟以现金方式收购控股子公司上海爱普食品配料有限公司（简称“爱普配料”）少数股东持有的爱普配料49%股权，交易对价合计为1.08亿元。交易完成后，公司持有爱普配料的股权比例由51%增加至100%，爱普配料将成为公司的全资子公司。,cls,19:56:53
