日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260514,军工,3.1999999999999993,观察,300252,金信诺,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,300447,全信股份,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,300474,景嘉微,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,300762,上海瀚讯,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,301050,雷电微力,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,301213,观想科技,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,302132,中航成飞,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,600562,国睿科技,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,603712,七一二,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688002,睿创微纳,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688011,新光光电,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688081,兴图新科,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688272,富吉瑞,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688636,智明达,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688682,霍莱沃,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688776,国光电气,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688788,科思科技,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688175,高凌信息,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,001270,*ST铖昌,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,301302,华如科技,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688053,ST思科瑞,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,301306,西测测试,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,300397,天和防务,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,300629,新劲刚,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,600590,泰豪科技,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688439,振华风光,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688132,邦彦技术,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688084,晶品特装,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688522,纳睿雷达,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,688629,华丰科技,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,301517,陕西华达,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,000638,*ST万方,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,301571,国科天成,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,301592,六九一二,SW:857451|SW:801745|SW:801740
20260514,军工,3.1999999999999993,观察,000576,甘化科工,SW:801740
20260514,军工,3.1999999999999993,观察,000697,炼石航空,SW:801740
20260514,军工,3.1999999999999993,观察,000738,航发控制,SW:801740
20260514,军工,3.1999999999999993,观察,000768,中航西飞,SW:801740
20260514,军工,3.1999999999999993,观察,002023,海特高新,SW:801740
20260514,军工,3.1999999999999993,观察,002297,博云新材,SW:801740
20260514,军工,3.1999999999999993,观察,002625,光启技术,SW:801740
20260514,军工,3.1999999999999993,观察,002829,星网宇达,SW:801740
20260514,军工,3.1999999999999993,观察,002933,新兴装备,SW:801740
20260514,军工,3.1999999999999993,观察,002985,北摩高科,SW:801740
20260514,军工,3.1999999999999993,观察,003009,中天火箭,SW:801740
20260514,军工,3.1999999999999993,观察,300008,天海防务,SW:801740
20260514,军工,3.1999999999999993,观察,300034,钢研高纳,SW:801740
20260514,军工,3.1999999999999993,观察,300065,海兰信,SW:801740
20260514,军工,3.1999999999999993,观察,300395,菲利华,SW:801740
20260514,军工,3.1999999999999993,观察,300424,航新科技,SW:801740
20260514,军工,3.1999999999999993,观察,300527,ST应急,SW:801740
20260514,军工,3.1999999999999993,观察,300581,晨曦航空,SW:801740
20260514,军工,3.1999999999999993,观察,300589,江龙船艇,SW:801740
20260514,军工,3.1999999999999993,观察,300600,国瑞科技,SW:801740
20260514,军工,3.1999999999999993,观察,300696,爱乐达,SW:801740
20260514,军工,3.1999999999999993,观察,300699,光威复材,SW:801740
20260514,军工,3.1999999999999993,观察,300719,安达维尔,SW:801740
20260514,军工,3.1999999999999993,观察,300722,新余国科,SW:801740
20260514,军工,3.1999999999999993,观察,300775,三角防务,SW:801740
20260514,军工,3.1999999999999993,观察,300777,中简科技,SW:801740
20260514,军工,3.1999999999999993,观察,300810,中科海讯,SW:801740
20260514,军工,3.1999999999999993,观察,300875,捷强装备,SW:801740
20260514,军工,3.1999999999999993,观察,300900,广联航空,SW:801740
20260514,军工,3.1999999999999993,观察,300922,天秦装备,SW:801740
20260514,军工,3.1999999999999993,观察,300965,恒宇信通,SW:801740
20260514,军工,3.1999999999999993,观察,600038,中直股份,SW:801740
20260514,军工,3.1999999999999993,观察,600118,中国卫星,SW:801740
20260514,军工,3.1999999999999993,观察,600184,光电股份,SW:801740
20260514,军工,3.1999999999999993,观察,600316,洪都航空,SW:801740
20260514,军工,3.1999999999999993,观察,600372,中航机载,SW:801740
20260514,军工,3.1999999999999993,观察,600391,航发科技,SW:801740
20260514,军工,3.1999999999999993,观察,600435,北方导航,SW:801740
20260514,军工,3.1999999999999993,观察,600685,中船防务,SW:801740
20260514,军工,3.1999999999999993,观察,600760,中航沈飞,SW:801740
20260514,军工,3.1999999999999993,观察,600764,中国海防,SW:801740
20260514,军工,3.1999999999999993,观察,600765,中航重机,SW:801740
20260514,军工,3.1999999999999993,观察,600862,中航高科,SW:801740
20260514,军工,3.1999999999999993,观察,600893,航发动力,SW:801740
20260514,军工,3.1999999999999993,观察,600967,内蒙一机,SW:801740
20260514,军工,3.1999999999999993,观察,601698,中国卫通,SW:801740
20260514,军工,3.1999999999999993,观察,601890,亚星锚链,SW:801740
20260514,军工,3.1999999999999993,观察,605123,派克新材,SW:801740
20260514,军工,3.1999999999999993,观察,688070,纵横股份,SW:801740
20260514,军工,3.1999999999999993,观察,688122,西部超导,SW:801740
20260514,军工,3.1999999999999993,观察,688239,航宇科技,SW:801740
20260514,军工,3.1999999999999993,观察,688510,航亚科技,SW:801740
20260514,军工,3.1999999999999993,观察,688586,江航装备,SW:801740
20260514,军工,3.1999999999999993,观察,688685,迈信林,SW:801740
20260514,军工,3.1999999999999993,观察,688281,华秦科技,SW:801740
20260514,军工,3.1999999999999993,观察,603261,*ST立航,SW:801740
20260514,军工,3.1999999999999993,观察,688282,理工导航,SW:801740
20260514,军工,3.1999999999999993,观察,688297,中无人机,SW:801740
20260514,军工,3.1999999999999993,观察,688237,超卓航科,SW:801740
20260514,军工,3.1999999999999993,观察,002651,利君股份,SW:801740
20260514,军工,3.1999999999999993,观察,688287,*ST观典,SW:801740
20260514,军工,3.1999999999999993,观察,301357,北方长龙,SW:801740
20260514,军工,3.1999999999999993,观察,002111,威海广泰,SW:801740
20260514,军工,3.1999999999999993,观察,688563,航材股份,SW:801740
20260514,军工,3.1999999999999993,观察,301586,佳力奇,SW:801740
20260514,军工,3.1999999999999993,观察,688708,佳驰科技,SW:801740
20260514,军工,3.1999999999999993,观察,603268,松发股份,SW:801740
20260514,军工,3.1999999999999993,观察,688818,电科蓝天,SW:801740
20260514,军工,3.1999999999999993,观察,000519,中兵红箭,SW:801740
20260514,国企改革,1.9,观察,000019,深粮控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000036,华联控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000039,中集集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000042,中洲控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000055,方大集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000090,天健集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000333,美的集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000411,英特集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000417,合百集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000419,通程控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000501,武商集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000505,京粮控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000509,华塑控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000513,丽珠集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000524,岭南控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000529,广弘控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000607,华媒控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000626,远大控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000759,中百集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000828,东莞控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000829,天音控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000950,重药控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000955,欣龙控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,000968,蓝焰控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,001221,悍高集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,001233,海安集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,001288,运机集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,001360,南矿集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,001366,播恩集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,001896,豫能控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002073,软控股份,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002133,广宇集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002141,贤丰控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002233,塔牌集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002244,滨江集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002266,浙富控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002301,齐心集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002309,中利集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002311,海大集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002314,南山控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002329,皇氏集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002352,顺丰控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002356,赫美集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002379,宏桥控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002398,垒知集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002400,省广集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002471,中超控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002482,广田集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002497,雅化集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002539,云图控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002593,日上集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002601,龙佰集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002616,长青集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002639,雪人集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002647,仁东控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002664,信质集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002666,德联集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002787,华源控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002906,华阳集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,002938,鹏鼎控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,003012,东鹏控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,003023,彩虹集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300040,九洲集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300063,天龙集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300071,福石控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300103,达刚控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300292,吴通控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300403,汉宇集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300408,三环集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300428,立中集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300470,中密控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300781,因赛集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300817,双飞集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300947,德必集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300972,万辰集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,300979,华利集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,301027,华蓝集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,301531,C春光集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600018,上港集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600104,上汽集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600108,亚盛集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600129,太极集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600141,兴发集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600162,香江控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600167,联美控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600168,武汉控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600179,安通控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600185,珠免集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600186,莲花控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600221,海航控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600252,中恒集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600383,金地集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600408,安泰集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600422,昆药集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600606,绿地控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600623,华谊集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600629,华建集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600643,爱建集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600649,城投控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600653,申华控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600662,外服控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600668,尖峰集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600693,东百集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600697,欧亚集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600715,文投控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600718,东软集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600729,重百集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600743,华远控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600774,汉商集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600778,友好集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600824,益民集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600865,百大集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600881,亚泰集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600961,株冶集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,600976,健民集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601065,江盐集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601086,国芳集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601155,新城控股,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601216,君正集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601238,广汽集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601512,中新集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601636,旗滨集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601686,友发集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601689,拓普集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601886,江河集团,国资|集团|央企|控股
20260514,国企改革,1.9,观察,601956,东贝集团,国资|集团|央企|控股
